,properties.coddistsec,centroid_lng,centroid_lat,dist.lavanderia_0,dist.lavanderia_1,dist.lavanderia_2,dist.lavanderia_3,dist.lavanderia_4,dist.lavanderia_5,dist.lavanderia_6,dist.lavanderia_7,dist.lavanderia_8,dist.lavanderia_9,dist.lavanderia_10,dist.lavanderia_11,dist.lavanderia_12,dist.lavanderia_13,dist.lavanderia_14,dist.lavanderia_15,dist.lavanderia_16,dist.lavanderia_17,dist.lavanderia_18,dist.lavanderia_19,dist.lavanderia_20,dist.lavanderia_21,dist.lavanderia_22,dist.lavanderia_23,dist.lavanderia_24,dist.lavanderia_25,dist.lavanderia_26,dist.lavanderia_27,dist.lavanderia_28,dist.lavanderia_29,dist.lavanderia_30,dist.lavanderia_31,dist.lavanderia_32,dist.lavanderia_33,dist.lavanderia_34,dist.lavanderia_35,dist.lavanderia_36,dist.lavanderia_37,dist.lavanderia_38,dist.lavanderia_39,dist.lavanderia_40,dist.lavanderia_41,dist.lavanderia_42,dist.lavanderia_43,dist.lavanderia_44,dist.lavanderia_45,dist.lavanderia_46,dist.lavanderia_47,dist.lavanderia_48,dist.lavanderia_49,attr.lavanderia_0,attr.lavanderia_1,attr.lavanderia_2,attr.lavanderia_3,attr.lavanderia_4,attr.lavanderia_5,attr.lavanderia_6,attr.lavanderia_7,attr.lavanderia_8,attr.lavanderia_9,attr.lavanderia_10,attr.lavanderia_11,attr.lavanderia_12,attr.lavanderia_13,attr.lavanderia_14,attr.lavanderia_15,attr.lavanderia_16,attr.lavanderia_17,attr.lavanderia_18,attr.lavanderia_19,attr.lavanderia_20,attr.lavanderia_21,attr.lavanderia_22,attr.lavanderia_23,attr.lavanderia_24,attr.lavanderia_25,attr.lavanderia_26,attr.lavanderia_27,attr.lavanderia_28,attr.lavanderia_29,attr.lavanderia_30,attr.lavanderia_31,attr.lavanderia_32,attr.lavanderia_33,attr.lavanderia_34,attr.lavanderia_35,attr.lavanderia_36,attr.lavanderia_37,attr.lavanderia_38,attr.lavanderia_39,attr.lavanderia_40,attr.lavanderia_41,attr.lavanderia_42,attr.lavanderia_43,attr.lavanderia_44,attr.lavanderia_45,attr.lavanderia_46,attr.lavanderia_47,attr.lavanderia_48,attr.lavanderia_49,Huff_Prob
74,835,-0.4024284698559588,39.45238902261164,3.2513109743746664,2.825943461477684,1.3118440541811174,1.605168887376844,3.744111219343164,1.1573164244583733,2.7431246186105436,3.691677879173953,1.1584172087999103,2.8337396999593008,3.1135916132587007,1.3825330793858015,5.130920753549943,5.0455024158989845,2.0205132055764365,2.7452728418193844,1.9154881294017103,1.429563493972396,2.674262336902302,2.90480637656449,1.784080634775527,2.218333672534284,3.285395111016383,3.032474876956821,2.920622789205865,2.4592046222705983,2.062678648295942,3.1029485797918595,2.941254281917154,1.100027669519116,2.1043244083185786,4.712296077994363,4.317122927410894,5.17463044970379,4.56401840004432,4.162834600589693,1.9651977402277017,5.1155032443282105,4.170704885107816,3.5460487424610423,4.900301392346892,5.1037695655623665,4.475621001509996,6.537961665034416,5.402847222992401,4.899748316704062,7.10582574937113,4.946799948673137,6.141900838663355,3.405287728585319,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.007139910934100159
75,926,-0.3878536645847161,39.45224617118021,2.8321747381395297,1.7311994104572574,1.5589805211487482,1.1684497177686768,3.2045654816717852,1.7744684223853462,1.534506799777846,2.5395461532297587,0.3321071494439971,1.7180085665553653,1.895732656507512,0.959957145257726,4.787532931346806,3.9221735227543872,0.8195616638576991,1.5368098589587158,2.7983783619417673,0.588576193022976,1.4690478323108398,2.34287202699386,1.594889066526066,1.988367786805895,2.1159179878175367,3.1432837105361933,1.8356059181505209,1.2646278971627332,0.831114895290661,1.8855288716109422,1.9167610280433256,0.22466288508809842,2.1089671466149147,4.604431716682,4.12562300456574,4.202803298636015,3.9264440515217376,4.018262821016493,0.7653746783216564,4.113400714977303,3.047411261542128,2.3561976685048407,4.08794766964176,3.9789874822410445,3.3373480087496574,5.3412243411184575,4.816295635817501,4.631736372634311,6.010485533122614,3.7585031411398364,5.0961285963193905,2.6520703843353526,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.002240555989219643
76,1912,-0.41152975928289187,39.44258654885615,4.589899670943076,4.01813472321623,2.6139717198069174,2.93808824703149,5.0856583812375,2.3511304068979437,3.505045225230819,4.839408067185977,2.0469718485045356,4.0111925640161985,4.175263073932889,2.707386751450397,6.448643900179343,6.2216561065328,2.8538692382789126,3.50665496481951,2.7241954916411713,2.6712962928122423,3.7617682052418315,4.244695586149069,3.122349453574487,3.55222044600394,4.414957850453554,4.261877759367691,4.120012847155435,3.5624737235719213,3.1171378097849276,4.165581317313865,4.175232647214656,2.0837182987438823,3.4062787927638944,5.975057536727053,5.609546394538686,6.447679104703663,5.904406463195513,5.445167320204071,2.8056121145945303,6.374255317755615,5.346165207287258,4.649265931494891,6.221156473945665,6.278594967289234,5.637257202873093,7.618405349479905,6.744271799020713,6.203937773716881,8.307883623870344,6.046382911846464,7.378779591236985,4.728984201088681,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.009398533098118904
77,1053,-0.35835940030016983,39.45651931371204,3.135278847342608,1.2857030321250238,3.5186259982376957,2.7471913992169568,3.0616919672678415,3.9285933498238124,1.5053583293632244,0.7425561536832112,2.7817506510255097,1.2239919830164578,0.7178642981626933,2.789580152496374,4.587428451527197,1.6927516143165124,1.9894692340566722,1.5050666430377058,4.939548008791281,2.4759059436527453,1.158358123249988,2.651182770575203,3.079326581974717,3.1305738728709422,0.7619506388184091,4.243372580796002,1.2632996034848165,1.3759130272332163,1.7507042857854926,0.7289281116772366,1.4364139639121245,2.769895563075411,3.4997767401711726,4.929985096203703,4.401225499841539,2.469589103844995,3.2595474701683202,4.4141239470395695,2.0322230578545466,2.296699965859947,1.0643286335428657,0.5211158295265386,2.8876903222718666,1.7353715031503996,1.1673013791158344,2.807033894314542,4.0437363496781575,4.627427470963252,3.7043760069243445,1.294587907493451,2.9894042452609773,2.2858064179180144,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.006234707235747924
78,1008,-0.3628446606061449,39.45772314316947,2.784415935507768,0.8825217841508849,3.1133359063223107,2.341004246264032,2.7560380599527927,3.526355205970895,1.3634605899285897,0.5660201415292936,2.4606597392633014,0.8184164449575242,0.3375702490074655,2.3885769340473013,4.328480892270416,1.8252728371006155,1.7212196074716015,1.363819049891733,4.533813336583245,2.088379190649939,0.778002049918904,2.2827919161009125,2.6716700156905313,2.729204514284758,0.3861188836309049,3.8569787132343434,0.8681885497636727,0.9953009692230299,1.4014026479592114,0.3480863313538584,1.0543674551215587,2.4348225128898076,3.095443932811222,4.613886055526139,4.08228695005525,2.4532440098825345,3.0371504612741824,4.0832630588584164,1.7576795878303033,2.298873982569287,1.045072081694714,0.26238506106234666,2.7532919053356615,1.8756059760632433,1.2471559272353625,3.1119669244011865,3.8610391015944994,4.34408751722377,3.8994817993967477,1.5432692930522007,3.1041264749905118,1.9704902841998033,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.0032311445291556286
79,1014,-0.37259881876824086,39.45765168118187,2.3685027523521605,0.4492364961740709,2.304617208857917,1.5426256261290061,2.5030850738800647,2.7043491283987824,1.1589066178510559,1.101631579292142,1.7066677169463615,0.38740230783839485,0.5116609667863744,1.5646027594157292,4.15184813324274,2.487988200660545,1.129701123369823,1.1606634380774363,3.7252134817252878,1.2506843601338333,0.10708661843757414,1.8207269718525587,1.9155355253325088,2.0531562579692495,0.6750102124216062,3.2522713116066604,0.5428200151151609,0.17809384301735556,0.6343026914031255,0.5005959768854309,0.7331266801528644,1.6563943544942517,2.3853310714862808,4.2636649969138185,3.7346290643183386,2.8759133776969064,3.004540048805191,3.696066117652378,1.146096601098504,2.7605308561372905,1.6189323830664255,0.9199063916079094,2.939103801934513,2.544060074678529,1.9002205927106122,3.9122498023480565,3.8899573862939767,4.098693175351393,4.580591243231718,2.3234799787082063,3.6958049361504632,1.7520470856685728,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.0015349537826795216
80,1004,-0.36634536416193697,39.457278016306766,2.6512713299889663,0.673355317139169,2.832625182378954,2.063993470941543,2.6812668751947437,3.238897741173226,1.1859695925552325,0.7305950954743347,2.1640478362038853,0.5986008402562824,0.03655204117097448,2.0994433162983297,4.292194062121228,2.078556426819553,1.4515666806150254,1.1867884233698205,4.253933523527975,1.787808122306014,0.47379667244873785,2.127585187377703,2.41295466271628,2.501373510437099,0.3583451577121991,3.660563616366963,0.6915049959241342,0.6914882183584349,1.099310777229539,0.045287971566715164,0.9022032960492935,2.1343092599631555,2.8561535281946253,4.5150561429355625,3.9823212322975095,2.623098376775955,3.0451739352427327,3.9687621780449587,1.484281051349798,2.4817790403198483,1.2522895250648085,0.46150652720352475,2.838590137725071,2.1312939951732903,1.4911219587179165,3.411973162096763,3.897200055934789,4.282744411681888,4.165547274811852,1.8359611832822227,3.338445410960778,1.8959372880431073,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.00015422608807592276
81,842,-0.3925764030853551,39.45743394083867,2.3738557929556547,1.846066520667151,0.8536820281206794,0.6473387862033092,2.8213155725824284,1.1016387195420685,2.1563514992242445,2.7263176146138117,0.9190262906850196,1.8634683107552714,2.2236926186764094,0.4036098815039491,4.314420569921119,4.055350011251635,1.479411538905289,2.158760472806443,2.1439382473951403,0.46511358989199425,1.7818912113582581,1.9591723744205267,0.9803520079090374,1.4127680952089814,2.3386838222564394,2.488101127812451,1.9348334369805327,1.5644616517698957,1.2567497377818981,2.212672289785457,1.9374649383223264,0.768506074635523,1.4565348959334057,4.031558115585163,3.580028374213429,4.159378797762666,3.6125800992182127,3.4532866081625513,1.4292748856005142,4.100934051132641,3.1855167224447594,2.612214793833088,3.9023099535151546,4.113953199289149,3.4952241283383962,5.5871656431462,4.475607760783728,4.1229274911133995,6.101705633283028,3.9961870983794543,5.130056775977698,2.4108494038742077,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.004525307630746159
82,905,-0.38836719832017547,39.45713715911661,2.3045336288241023,1.509840646931152,1.1221534092751173,0.6230675871020961,2.7027140520768858,1.4337291402350922,1.8380788311388334,2.3830158730092372,0.8513269214016949,1.5212713625638152,1.8618849352278082,0.4279302568287535,4.260498387751126,3.728085805778387,1.198210204840531,1.8405101402860176,2.4788027753238095,0.11158729145202255,1.4196527520050726,1.8354030971244546,1.0572815701499878,1.4428527864474985,1.9874975640843446,2.6101687401307156,1.603199538365946,1.202024153328644,0.9032876036380748,1.8508802854347177,1.626382111555978,0.7071358923676092,1.579506177014031,4.059264057414175,3.58287790791495,3.8840553030824374,3.4560963838574854,3.4734423285171103,1.1530628151602962,3.814883266232944,2.854168562545066,2.257862149882956,3.6828132546302097,3.786428131012966,3.1607609696812258,5.240116392929446,4.3366201773250905,4.09580980252298,5.788849235099194,3.6482379328218304,4.831977031973604,2.209342333582068,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.0012804513683914666
83,908,-0.3865345952146391,39.45688976131919,2.3047428755844237,1.3727399565619545,1.2618851969151013,0.6884080165208863,2.677452799957572,1.587926434052483,1.6968009726103022,2.239261313991275,0.8562879761552638,1.3799207378264162,1.7046314096749648,0.5339353493627441,4.259483246612407,3.5928460034543432,1.0801753209421678,1.6992363852100558,2.632513078862098,0.08756745679926971,1.2620044617815855,1.814515569705119,1.1382323904678062,1.4965864158999238,1.8388187400252927,2.6892332218443573,1.4688706194334193,1.044172906952461,0.7469855961332911,1.6936467416987717,1.5053265137617322,0.7247008486234522,1.6670487847441953,4.0944767844961705,3.6087252153494482,3.7770701857637956,3.4096981060828435,3.5070992324776546,1.0384004413988723,3.7023032832431184,2.7173360620803515,2.106657118063221,3.6048635616714706,3.650995909289312,3.021746147752495,5.092667638431701,4.29636412901717,4.107110014688578,5.660482853875839,3.5006566837119206,4.712008368896514,2.146215019390677,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.0009122612295132577
84,909,-0.3848572013426199,39.4571835716352,2.256914600939576,1.2274730479070943,1.361737843467172,0.7230982248895188,2.6064773408066104,1.7080627729316429,1.6095887913255507,2.0919446220921354,0.9385690181406903,1.2333018177936326,1.560484319631144,0.6125274693088192,4.206403836698364,3.447540238530993,1.0335895583861479,1.6120211753963176,2.7503438138696548,0.20118991897224822,1.1184335904894083,1.7507015243830548,1.1760690608834579,1.503499667289226,1.691110016547665,2.7148756376802052,1.3245829369640112,0.9009711552400643,0.6332226665452708,1.5494752231834792,1.3674413092163058,0.8190551833514523,1.7059974247128775,4.074302077720342,3.580583994163109,3.6450650047940236,3.3201680675767458,3.486378614442548,0.9971489892198693,3.567189942313706,2.571649961291276,1.9591883347067431,3.491643168925006,3.505621462046418,2.875386723127723,4.944958127331058,4.2106727295284,4.06505405695584,5.517479723665082,3.352947604886457,4.572831645179645,2.0463106671229956,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.0033486073788955672
85,1046,-0.37406417344881604,39.45691106754566,2.4026622729935108,0.561432167486019,2.211547643628056,1.4604487479430697,2.5680352359785568,2.6008792395457294,1.0984049416134731,1.251916097958801,1.5563018869255816,0.5104720568528118,0.6338468321293287,1.4631621116329858,4.220154239617165,2.6383557733115715,0.9966888749342818,1.100354129831146,3.629146738603383,1.1267278529005036,0.1910850153227096,1.851786798849602,1.8523620917551946,2.0201793557043373,0.824800067796184,3.233063957949532,0.6624791288883769,0.028387423224354315,0.4842298909964234,0.6228885923776569,0.835311047008683,1.5069363238088673,2.337398324588313,4.299912530246751,3.7735020998339976,3.018090320752773,3.1002374546708027,3.7270618885825018,1.0097389483484915,2.905207117252223,1.7692523919644103,1.065075620596195,3.0614604084981214,2.694400766370943,2.050475234935626,4.056029853214794,3.989916405332426,4.155336085427517,4.730995366687282,2.468768997243774,3.844940657532862,1.8329404134560652,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.00015701232261772344
86,819,-0.40110470186635316,39.455430504357885,2.903956294517858,2.611204778639569,0.9555098949192452,1.2935040992491555,3.4038187072079857,0.8392807361514654,2.7249309670070287,3.490052144222504,1.1963047143724137,2.627260829433771,2.961480648367558,1.0872808958059579,4.7754505289145435,4.820351056070126,2.0047894447993198,2.7272102644156466,1.7113683696329454,1.2195908986515445,2.5185078252469335,2.573639435740447,1.436510978363311,1.8670290669793257,3.097648933042712,2.6832490397544664,2.7003654853456425,2.3006736961283925,1.942857758278711,2.9505756018913165,2.700013369774443,1.0974181933847407,1.747478490273786,4.357037347044779,3.960268893830782,4.89701204549371,4.229961198271912,3.8063376324022045,1.9496745503036461,4.846536816780549,3.9510318897521928,3.3678097748383578,4.589632948974684,4.878987281814132,4.260752112223814,6.349439449955028,5.060986372028726,4.543049187911316,6.861499152628816,4.7577947202964985,5.882252517825242,3.0950883229427006,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.006605044810191588
87,910,-0.3829671748050529,39.45578259287814,2.4062635599034303,1.1607498543578776,1.5828758246866796,0.9429650812625986,2.723696578755474,1.9178716158918034,1.3846039302450173,1.9924129539876032,0.8913652514848299,1.1525107603041722,1.4055926343125842,0.8369500900257487,4.343973302115574,3.366689829161643,0.8238640442094626,1.3870365695687683,2.9621957281722735,0.4082676203239393,0.9635267898905079,1.883272033050321,1.3945915944850764,1.7056213496405526,1.5772343780842382,2.9249131271130953,1.2640217785631926,0.7468738588793515,0.41692305828843756,1.3947751768396826,1.3416685565933164,0.7998415471874556,1.923579156008138,4.248618441184301,3.7477399743168878,3.627631545698519,3.4048137817115722,3.6609938686285965,0.791578708042509,3.5386736404514134,2.49004361121236,1.8333006241308671,3.527471701525258,3.4240851120471727,2.786176122465344,4.825803165111284,4.299908700357869,4.216279845744736,5.4495417457008735,3.2357205229382173,4.5255674133956,2.117784989869658,0.4538423401090729,0.5270451165096678,0.6494794248884482,0.5284695473094084,0.40059494298463066,0.6562964799206743,0.576797223599405,0.603092464055528,0.6664069693321057,0.5083370299819951,0.6679297400665769,0.6734940505701537,0.7627439491594177,0.5796665840356966,0.7327714427367378,0.6124607502892084,0.6236985622211205,0.7330193356470005,0.6000758260666685,0.563937302162389,0.5564700049578583,0.5618711540144069,0.6445998486548548,0.7248388696083292,0.5244587671459262,0.6776070071062634,0.7644521566683192,0.6399069448152245,0.5273425880019832,0.6043983284935193,0.6490898788866067,0.6764643388341951,0.6845343987867829,0.6874345838153473,0.6296893075524707,0.6629961119954074,0.7326061807965625,0.6842257478102792,0.6938522558254834,0.6767806974053875,0.5862858014568475,0.5796975706494795,0.68608494463725,0.5703740428579298,0.720046273343249,0.8091224590976698,0.6856717897868121,0.799008428358949,1.0,0.46318790282597916,0.004668060203832082
