CODIGO;VIVIENDA TURISTICA;PLAZAS;PLAZA POR VIVIENDA TURISTICA;PORCENTAJE VIVIENDA TURISTICA;PROV;PROV_LITERAL;MUN;MUN_LITERAL
1213001001;9;32;3,6;1,4;12;Castellón/Castelló;12130;Villahermosa del Río
1213101001;0;0;;0,0;12;Castellón/Castelló;12131;Villamalur
1213201001;1;10;10,0;0,2;12;Castellón/Castelló;12132;Vilanova d'Alcolea
1213301001;4;18;4,5;2,0;12;Castellón/Castelló;12133;Villanueva de Viver
1213401001;1;5;5,0;0,6;12;Castellón/Castelló;12134;Vilar de Canes
1213501001;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213501002;3;16;5,3;0,3;12;Castellón/Castelló;12135;Vila-real
1213501003;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213501004;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502001;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502002;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502003;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502004;2;3;1,5;0,3;12;Castellón/Castelló;12135;Vila-real
1213502005;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502006;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502007;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502008;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502009;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502010;1;2;2,0;0,2;12;Castellón/Castelló;12135;Vila-real
1213502011;1;1;1,0;0,1;12;Castellón/Castelló;12135;Vila-real
1213502012;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502013;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502014;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502015;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213502016;3;17;5,7;0,3;12;Castellón/Castelló;12135;Vila-real
1213503001;1;2;2,0;0,2;12;Castellón/Castelló;12135;Vila-real
1213503002;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213503003;1;4;4,0;0,1;12;Castellón/Castelló;12135;Vila-real
1213503004;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213503005;2;8;4,0;0,5;12;Castellón/Castelló;12135;Vila-real
1213503006;1;6;6,0;0,2;12;Castellón/Castelló;12135;Vila-real
1213503007;3;7;2,3;0,2;12;Castellón/Castelló;12135;Vila-real
1213503008;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213504001;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213504002;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213504003;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213504004;1;10;10,0;0,1;12;Castellón/Castelló;12135;Vila-real
1213504006;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213504007;0;0;;0,0;12;Castellón/Castelló;12135;Vila-real
1213504008;2;8;4,0;0,3;12;Castellón/Castelló;12135;Vila-real
1213601001;1;2;2,0;0,1;12;Castellón/Castelló;12136;Vilavella, la
1213602001;0;0;;0,0;12;Castellón/Castelló;12136;Vilavella, la
1213701001;0;0;;0,0;12;Castellón/Castelló;12137;Villores
1213801001;14;62;4,4;0,7;12;Castellón/Castelló;12138;Vinaròs
1213801002;18;69;3,8;1,3;12;Castellón/Castelló;12138;Vinaròs
1213801003;19;87;4,6;1,8;12;Castellón/Castelló;12138;Vinaròs
1213801004;9;42;4,7;0,7;12;Castellón/Castelló;12138;Vinaròs
1213801005;7;30;4,3;1,2;12;Castellón/Castelló;12138;Vinaròs
1213801006;11;54;4,9;1,0;12;Castellón/Castelló;12138;Vinaròs
1213801007;5;26;5,2;0,5;12;Castellón/Castelló;12138;Vinaròs
1213801008;42;242;5,8;1,9;12;Castellón/Castelló;12138;Vinaròs
1213801009;35;207;5,9;2,3;12;Castellón/Castelló;12138;Vinaròs
1213801010;21;126;6,0;1,6;12;Castellón/Castelló;12138;Vinaròs
1213801011;3;21;7,0;0,3;12;Castellón/Castelló;12138;Vinaròs
1213801012;7;28;4,0;0,6;12;Castellón/Castelló;12138;Vinaròs
1213801013;8;40;5,0;0,9;12;Castellón/Castelló;12138;Vinaròs
1213801014;5;31;6,2;0,4;12;Castellón/Castelló;12138;Vinaròs
1213801015;112;641;5,7;5,0;12;Castellón/Castelló;12138;Vinaròs
1213901001;12;73;6,1;1,4;12;Castellón/Castelló;12139;Vistabella del Maestrazgo
1214001001;4;21;5,3;0,2;12;Castellón/Castelló;12140;Viver
1214101001;0;0;;0,0;12;Castellón/Castelló;12141;Zorita del Maestrazgo
1214201001;0;0;;0,0;12;Castellón/Castelló;12142;Zucaina
1290101001;2;21;10,5;0,3;12;Castellón/Castelló;12901;Alquerías del Niño Perdido
1290101002;1;8;8,0;0,1;12;Castellón/Castelló;12901;Alquerías del Niño Perdido
1290101003;4;40;10,0;0,6;12;Castellón/Castelló;12901;Alquerías del Niño Perdido
1290201001;0;0;;0,0;12;Castellón/Castelló;12902;Sant Joan de Moró
1290201002;0;0;;0,0;12;Castellón/Castelló;12902;Sant Joan de Moró
1300101001;0;0;;0,0;13;Ciudad Real;13001;Abenójar
1300101002;0;0;;0,0;13;Ciudad Real;13001;Abenójar
1300201001;1;12;12,0;0,1;13;Ciudad Real;13002;Agudo
1300201002;2;12;6,0;0,3;13;Ciudad Real;13002;Agudo
1300301001;0;0;;0,0;13;Ciudad Real;13003;Alamillo
1300401001;0;0;;0,0;13;Ciudad Real;13004;Albaladejo
1300401002;0;0;;0,0;13;Ciudad Real;13004;Albaladejo
1300501001;1;2;2,0;0,1;13;Ciudad Real;13005;Alcázar de San Juan
1300501002;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300501003;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300501004;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300501005;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300501006;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300501007;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300502001;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300502002;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300502003;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300502004;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300503001;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300503002;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300503003;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300503004;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300503005;1;2;2,0;0,1;13;Ciudad Real;13005;Alcázar de San Juan
1300504001;1;4;4,0;0,1;13;Ciudad Real;13005;Alcázar de San Juan
1300504002;1;7;7,0;0,1;13;Ciudad Real;13005;Alcázar de San Juan
1300504003;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300504004;5;17;3,4;0,7;13;Ciudad Real;13005;Alcázar de San Juan
1300504005;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300504006;0;0;;0,0;13;Ciudad Real;13005;Alcázar de San Juan
1300505001;2;22;11,0;0,6;13;Ciudad Real;13005;Alcázar de San Juan
1300601001;1;2;2,0;0,2;13;Ciudad Real;13006;Alcoba
1300701001;0;0;;0,0;13;Ciudad Real;13007;Alcolea de Calatrava
1300701002;1;3;3,0;0,2;13;Ciudad Real;13007;Alcolea de Calatrava
1300801001;0;0;;0,0;13;Ciudad Real;13008;Alcubillas
1300901001;0;0;;0,0;13;Ciudad Real;13009;Aldea del Rey
1300902001;0;0;;0,0;13;Ciudad Real;13009;Aldea del Rey
1301001001;4;51;12,8;0,4;13;Ciudad Real;13010;Alhambra
1301101001;1;7;7,0;0,2;13;Ciudad Real;13011;Almadén
1301101002;0;0;;0,0;13;Ciudad Real;13011;Almadén
1301101004;1;2;2,0;0,2;13;Ciudad Real;13011;Almadén
1301102001;1;8;8,0;0,1;13;Ciudad Real;13011;Almadén
1301103001;0;0;;0,0;13;Ciudad Real;13011;Almadén
1301103002;0;0;;0,0;13;Ciudad Real;13011;Almadén
1301104001;0;0;;0,0;13;Ciudad Real;13011;Almadén
1301104002;0;0;;0,0;13;Ciudad Real;13011;Almadén
1301201001;0;0;;0,0;13;Ciudad Real;13012;Almadenejos
1301301001;14;74;5,3;4,0;13;Ciudad Real;13013;Almagro
1301301002;11;61;5,5;1,7;13;Ciudad Real;13013;Almagro
1301301003;8;47;5,9;0,8;13;Ciudad Real;13013;Almagro
1301301004;14;74;5,3;2,8;13;Ciudad Real;13013;Almagro
1301302001;13;75;5,8;3,0;13;Ciudad Real;13013;Almagro
1301302002;8;62;7,8;0,9;13;Ciudad Real;13013;Almagro
1301302003;15;104;6,9;1,8;13;Ciudad Real;13013;Almagro
1301401001;0;0;;0,0;13;Ciudad Real;13014;Almedina
1301501001;0;0;;0,0;13;Ciudad Real;13015;Almodóvar del Campo
1301502001;0;0;;0,0;13;Ciudad Real;13015;Almodóvar del Campo
1301503001;0;0;;0,0;13;Ciudad Real;13015;Almodóvar del Campo
1301503002;0;0;;0,0;13;Ciudad Real;13015;Almodóvar del Campo
1301504001;0;0;;0,0;13;Ciudad Real;13015;Almodóvar del Campo
1301504002;1;8;8,0;0,2;13;Ciudad Real;13015;Almodóvar del Campo
1301505001;0;0;;0,0;13;Ciudad Real;13015;Almodóvar del Campo
1301601001;1;3;3,0;0,2;13;Ciudad Real;13016;Almuradiel
1301701001;0;0;;0,0;13;Ciudad Real;13017;Anchuras
1301801001;1;20;20,0;0,1;13;Ciudad Real;13018;Arenas de San Juan
1301901001;10;68;6,8;1,0;13;Ciudad Real;13019;Argamasilla de Alba
1301901002;3;28;9,3;0,4;13;Ciudad Real;13019;Argamasilla de Alba
1301902001;1;6;6,0;0,2;13;Ciudad Real;13019;Argamasilla de Alba
1301902002;7;25;3,6;0,7;13;Ciudad Real;13019;Argamasilla de Alba
1301903001;7;48;6,9;1,0;13;Ciudad Real;13019;Argamasilla de Alba
1302001001;0;0;;0,0;13;Ciudad Real;13020;Argamasilla de Calatrava
1302001002;0;0;;0,0;13;Ciudad Real;13020;Argamasilla de Calatrava
1302002001;0;0;;0,0;13;Ciudad Real;13020;Argamasilla de Calatrava
1302002002;0;0;;0,0;13;Ciudad Real;13020;Argamasilla de Calatrava
1302101001;0;0;;0,0;13;Ciudad Real;13021;Arroba de los Montes
1302201001;0;0;;0,0;13;Ciudad Real;13022;Ballesteros de Calatrava
1302301001;1;2;2,0;0,1;13;Ciudad Real;13023;Bolaños de Calatrava
1302301002;2;11;5,5;0,2;13;Ciudad Real;13023;Bolaños de Calatrava
1302301003;0;0;;0,0;13;Ciudad Real;13023;Bolaños de Calatrava
1302301004;0;0;;0,0;13;Ciudad Real;13023;Bolaños de Calatrava
1302301005;1;8;8,0;0,2;13;Ciudad Real;13023;Bolaños de Calatrava
1302301006;0;0;;0,0;13;Ciudad Real;13023;Bolaños de Calatrava
1302301007;3;28;9,3;0,3;13;Ciudad Real;13023;Bolaños de Calatrava
1302401001;4;22;5,5;0,5;13;Ciudad Real;13024;Brazatortas
1302501001;1;4;4,0;0,4;13;Ciudad Real;13025;Cabezarados
1302601001;0;0;;0,0;13;Ciudad Real;13026;Cabezarrubias del Puerto
1302701001;1;1;1,0;0,2;13;Ciudad Real;13027;Calzada de Calatrava
1302701002;0;0;;0,0;13;Ciudad Real;13027;Calzada de Calatrava
1302701003;1;10;10,0;0,3;13;Ciudad Real;13027;Calzada de Calatrava
1302701004;2;20;10,0;0,3;13;Ciudad Real;13027;Calzada de Calatrava
1302701005;1;12;12,0;0,1;13;Ciudad Real;13027;Calzada de Calatrava
1302801001;2;6;3,0;0,3;13;Ciudad Real;13028;Campo de Criptana
1302801002;2;6;3,0;0,1;13;Ciudad Real;13028;Campo de Criptana
1302801003;0;0;;0,0;13;Ciudad Real;13028;Campo de Criptana
1302802001;1;14;14,0;0,1;13;Ciudad Real;13028;Campo de Criptana
1302802002;0;0;;0,0;13;Ciudad Real;13028;Campo de Criptana
1302803001;0;0;;0,0;13;Ciudad Real;13028;Campo de Criptana
1302803002;1;6;6,0;0,3;13;Ciudad Real;13028;Campo de Criptana
1302803003;5;27;5,4;0,9;13;Ciudad Real;13028;Campo de Criptana
1302804001;1;6;6,0;0,2;13;Ciudad Real;13028;Campo de Criptana
1302804002;1;4;4,0;0,1;13;Ciudad Real;13028;Campo de Criptana
1302901001;1;16;16,0;1,0;13;Ciudad Real;13029;Cañada de Calatrava
1303001001;0;0;;0,0;13;Ciudad Real;13030;Caracuel de Calatrava
1303101001;0;0;;0,0;13;Ciudad Real;13031;Carrión de Calatrava
1303101002;2;10;5,0;0,6;13;Ciudad Real;13031;Carrión de Calatrava
1303101003;1;2;2,0;0,1;13;Ciudad Real;13031;Carrión de Calatrava
1303201001;0;0;;0,0;13;Ciudad Real;13032;Carrizosa
1303201002;0;0;;0,0;13;Ciudad Real;13032;Carrizosa
1303301001;0;0;;0,0;13;Ciudad Real;13033;Castellar de Santiago
1303301002;4;28;7,0;0,5;13;Ciudad Real;13033;Castellar de Santiago
1303401001;1;2;2,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303401002;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303401003;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303401004;1;5;5,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303401005;1;1;1,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303401006;1;3;3,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303401007;2;9;4,5;0,2;13;Ciudad Real;13034;Ciudad Real
1303401008;1;2;2,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303401009;3;18;6,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303402001;3;7;2,3;0,5;13;Ciudad Real;13034;Ciudad Real
1303402002;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402003;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402004;1;2;2,0;0,3;13;Ciudad Real;13034;Ciudad Real
1303402005;3;7;2,3;0,6;13;Ciudad Real;13034;Ciudad Real
1303402006;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402007;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402008;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402009;1;1;1,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303402010;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402011;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402012;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402013;1;2;2,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303402014;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402015;1;4;4,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303402016;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402017;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402018;1;3;3,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303402019;4;5;1,3;0,6;13;Ciudad Real;13034;Ciudad Real
1303402020;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402021;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303402022;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303403001;1;2;2,0;0,3;13;Ciudad Real;13034;Ciudad Real
1303403002;1;2;2,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303403003;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303403004;6;25;4,2;0,8;13;Ciudad Real;13034;Ciudad Real
1303403005;3;10;3,3;0,2;13;Ciudad Real;13034;Ciudad Real
1303403006;3;14;4,7;0,3;13;Ciudad Real;13034;Ciudad Real
1303404001;3;17;5,7;0,5;13;Ciudad Real;13034;Ciudad Real
1303404002;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303404003;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303404004;1;6;6,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303404005;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303404006;4;10;2,5;0,4;13;Ciudad Real;13034;Ciudad Real
1303404007;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303404008;1;2;2,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303404009;1;6;6,0;0,3;13;Ciudad Real;13034;Ciudad Real
1303404010;1;8;8,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303404011;0;0;;0,0;13;Ciudad Real;13034;Ciudad Real
1303404012;1;4;4,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303404013;1;2;2,0;0,1;13;Ciudad Real;13034;Ciudad Real
1303405001;3;36;12,0;0,2;13;Ciudad Real;13034;Ciudad Real
1303501001;3;30;10,0;0,4;13;Ciudad Real;13035;Corral de Calatrava
1303601001;1;10;10,0;0,1;13;Ciudad Real;13036;Cortijos, Los
1303701001;1;16;16,0;0,1;13;Ciudad Real;13037;Cózar
1303801001;0;0;;0,0;13;Ciudad Real;13038;Chillón
1303801002;1;10;10,0;0,1;13;Ciudad Real;13038;Chillón
1303901001;1;5;5,0;0,2;13;Ciudad Real;13039;Daimiel
1303901002;0;0;;0,0;13;Ciudad Real;13039;Daimiel
1303901003;1;8;8,0;0,1;13;Ciudad Real;13039;Daimiel
1303902001;3;10;3,3;0,3;13;Ciudad Real;13039;Daimiel
1303902002;1;8;8,0;0,2;13;Ciudad Real;13039;Daimiel
1303902003;2;12;6,0;0,4;13;Ciudad Real;13039;Daimiel
1303903001;5;8;1,6;0,5;13;Ciudad Real;13039;Daimiel
1303903002;1;10;10,0;0,1;13;Ciudad Real;13039;Daimiel
1303903003;3;14;4,7;0,2;13;Ciudad Real;13039;Daimiel
1303904001;0;0;;0,0;13;Ciudad Real;13039;Daimiel
1303904002;0;0;;0,0;13;Ciudad Real;13039;Daimiel
1303904003;3;42;14,0;0,4;13;Ciudad Real;13039;Daimiel
1304001001;3;38;12,7;0,3;13;Ciudad Real;13040;Fernán Caballero
1304101001;0;0;;0,0;13;Ciudad Real;13041;Fontanarejo
1304201001;2;16;8,0;0,2;13;Ciudad Real;13042;Fuencaliente
1304301001;0;0;;0,0;13;Ciudad Real;13043;Fuenllana
1304401001;1;2;2,0;0,1;13;Ciudad Real;13044;Fuente el Fresno
1304401002;4;28;7,0;0,9;13;Ciudad Real;13044;Fuente el Fresno
1304401003;0;0;;0,0;13;Ciudad Real;13044;Fuente el Fresno
1304501001;5;33;6,6;0,7;13;Ciudad Real;13045;Granátula de Calatrava
1304601001;0;0;;0,0;13;Ciudad Real;13046;Guadalmez
1304701001;2;13;6,5;0,3;13;Ciudad Real;13047;Herencia
1304701002;0;0;;0,0;13;Ciudad Real;13047;Herencia
1304702001;0;0;;0,0;13;Ciudad Real;13047;Herencia
1304702002;1;2;2,0;0,2;13;Ciudad Real;13047;Herencia
1304703001;0;0;;0,0;13;Ciudad Real;13047;Herencia
1304703002;3;17;5,7;0,2;13;Ciudad Real;13047;Herencia
1304801001;0;0;;0,0;13;Ciudad Real;13048;Hinojosas de Calatrava
1304901001;1;9;9,0;0,1;13;Ciudad Real;13049;Horcajo de los Montes
1305001001;0;0;;0,0;13;Ciudad Real;13050;Labores, Las
1305101001;0;0;;0,0;13;Ciudad Real;13051;Luciana
1305201001;0;0;;0,0;13;Ciudad Real;13052;Malagón
1305201002;0;0;;0,0;13;Ciudad Real;13052;Malagón
1305201003;0;0;;0,0;13;Ciudad Real;13052;Malagón
1305202001;1;2;2,0;0,1;13;Ciudad Real;13052;Malagón
1305202002;0;0;;0,0;13;Ciudad Real;13052;Malagón
1305202003;0;0;;0,0;13;Ciudad Real;13052;Malagón
1305203001;5;16;3,2;0,7;13;Ciudad Real;13052;Malagón
1305301001;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305301002;2;13;6,5;0,3;13;Ciudad Real;13053;Manzanares
1305301003;1;3;3,0;0,2;13;Ciudad Real;13053;Manzanares
1305302001;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305302002;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305302003;2;7;3,5;0,8;13;Ciudad Real;13053;Manzanares
1305302004;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305302005;2;9;4,5;0,4;13;Ciudad Real;13053;Manzanares
1305303001;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305303002;1;4;4,0;0,1;13;Ciudad Real;13053;Manzanares
1305303003;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305303004;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305303005;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305304001;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305304003;0;0;;0,0;13;Ciudad Real;13053;Manzanares
1305304004;1;4;4,0;0,1;13;Ciudad Real;13053;Manzanares
1305401001;0;0;;0,0;13;Ciudad Real;13054;Membrilla
1305401002;0;0;;0,0;13;Ciudad Real;13054;Membrilla
1305401003;0;0;;0,0;13;Ciudad Real;13054;Membrilla
1305401004;0;0;;0,0;13;Ciudad Real;13054;Membrilla
1305401005;0;0;;0,0;13;Ciudad Real;13054;Membrilla
1305401006;2;12;6,0;0,4;13;Ciudad Real;13054;Membrilla
1305501001;0;0;;0,0;13;Ciudad Real;13055;Mestanza
1305601001;0;0;;0,0;13;Ciudad Real;13056;Miguelturra
1305601002;1;1;1,0;0,1;13;Ciudad Real;13056;Miguelturra
1305601003;1;4;4,0;0,1;13;Ciudad Real;13056;Miguelturra
1305601004;0;0;;0,0;13;Ciudad Real;13056;Miguelturra
1305601005;0;0;;0,0;13;Ciudad Real;13056;Miguelturra
1305602001;0;0;;0,0;13;Ciudad Real;13056;Miguelturra
1305602002;0;0;;0,0;13;Ciudad Real;13056;Miguelturra
1305602003;0;0;;0,0;13;Ciudad Real;13056;Miguelturra
1305701001;0;0;;0,0;13;Ciudad Real;13057;Montiel
1305701002;2;23;11,5;0,3;13;Ciudad Real;13057;Montiel
1305801001;0;0;;0,0;13;Ciudad Real;13058;Moral de Calatrava
1305801002;0;0;;0,0;13;Ciudad Real;13058;Moral de Calatrava
1305802001;0;0;;0,0;13;Ciudad Real;13058;Moral de Calatrava
1305802002;0;0;;0,0;13;Ciudad Real;13058;Moral de Calatrava
1305802003;0;0;;0,0;13;Ciudad Real;13058;Moral de Calatrava
1305901001;0;0;;0,0;13;Ciudad Real;13059;Navalpino
1306001001;5;38;7,6;1,4;13;Ciudad Real;13060;Navas de Estena
1306101001;1;2;2,0;0,1;13;Ciudad Real;13061;Pedro Muñoz
1306101002;1;9;9,0;0,2;13;Ciudad Real;13061;Pedro Muñoz
1306101003;0;0;;0,0;13;Ciudad Real;13061;Pedro Muñoz
1306102001;2;20;10,0;0,2;13;Ciudad Real;13061;Pedro Muñoz
1306102002;0;0;;0,0;13;Ciudad Real;13061;Pedro Muñoz
1306201001;5;22;4,4;1,1;13;Ciudad Real;13062;Picón
1306301001;0;0;;0,0;13;Ciudad Real;13063;Piedrabuena
1306301002;0;0;;0,0;13;Ciudad Real;13063;Piedrabuena
1306302001;1;7;7,0;0,2;13;Ciudad Real;13063;Piedrabuena
1306302002;0;0;;0,0;13;Ciudad Real;13063;Piedrabuena
1306401001;1;2;2,0;0,1;13;Ciudad Real;13064;Poblete
1306501001;1;6;6,0;0,2;13;Ciudad Real;13065;Porzuna
1306501002;1;4;4,0;0,1;13;Ciudad Real;13065;Porzuna
1306501003;0;0;;0,0;13;Ciudad Real;13065;Porzuna
1306501004;0;0;;0,0;13;Ciudad Real;13065;Porzuna
1306601001;0;0;;0,0;13;Ciudad Real;13066;Pozuelo de Calatrava
1306601002;0;0;;0,0;13;Ciudad Real;13066;Pozuelo de Calatrava
1306701001;0;0;;0,0;13;Ciudad Real;13067;Pozuelos de Calatrava, Los
1306801001;5;48;9,6;0,5;13;Ciudad Real;13068;Puebla de Don Rodrigo
1306901001;0;0;;0,0;13;Ciudad Real;13069;Puebla del Príncipe
1307001001;2;14;7,0;0,4;13;Ciudad Real;13070;Puerto Lápice
1307101001;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307101002;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307101003;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307101004;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307101005;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307101006;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307101007;0;0;;0,0;13;Ciudad Real;13071;Puertollano
1307102001;1;2;2,0;0,1;13;Ciudad Real;13071;Puertollano
