,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
764,OPERATIONAL,"Avinguda Doctor Joan Pesset, 3, 46220 Picassent, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Druni Perfumerías ®,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110046701208155145749"">greeneye !</a>'], 'photo_reference': 'Aap_uEBtxvRbksXMyO9MBMu14IUpBycbRv4fMQBpbV7tRZTNBuY39oi9MS7b-eHUtYz-xRIybM1Vy3nMo_WM9Ye_VLDV3WCkAEqCCwLSwt_wcFBCmypdf3sPqodj_Hrm-bcgzp3dWFawVH2dLfqAqjnk6sRocjPrW4BUs0d0BLrMRnFiS2ZZ', 'width': 4128}]",ChIJn_5PsGNSYA0RBPXcS-J41CI,4.2,ChIJn_5PsGNSYA0RBPXcS-J41CI,"['pharmacy', 'gym', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",128.0,39.3643931,-0.4629671,39.36571302989272,-0.4615173701072778,39.36301337010728,-0.4642170298927222,False,"9G7P+QR Picassent, Spain",8CFX9G7P+QR,
765,OPERATIONAL,"Carrer de Vicent Brull, 81, 46011 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mercadona,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106046855364953106294"">Jaume Peiro Benavent</a>'], 'photo_reference': 'Aap_uECwq5gZvtSfeSi_ugU56KcNbnJhVxKh7Ph5C7weqiJAoWh42JclPnI0HixvTERXBg6lr2MOEavW6sbxIeFQkmH8scpz-qPCxTDkgO98n_Zy7AmSaX6R5nyCsttEVPFmr2GXNE7xW5bywBqAtFJP4xShIQ28cKxgV5yYsw65f7jRpb3k', 'width': 1920}]",ChIJ04GAXIpIYA0RMGlHgkP7i3Q,4.2,ChIJ04GAXIpIYA0RMGlHgkP7i3Q,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1687.0,39.4664993,-0.3324966,39.46784377989272,-0.3311040201072777,39.46514412010728,-0.3338036798927222,True,"FM89+H2 Valencia, Spain",8CFXFM89+H2,
766,CLOSED_TEMPORARILY,"Carrer de Bilbao, 45, 46009 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,CLAREL,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111942648543413224638"">Pablo García Pérez</a>'], 'photo_reference': 'Aap_uEBQ1SDAs8NrDbAf-rFMYRgEqts3lbT80cTKe5EOTrx4U7jXkMxV0zfbe3ninle0Nwv36hrGgrUGziyGiH0S8pj1ZcLPL0QvM5WF6Y-PaexZ9zPwU6Pa50L6BHBEJQ7wH9woRd_CvWoHjX34qDjjch44vj2GLCBIaPrnTgmQ5NPes8-0', 'width': 1080}]",ChIJ0R0dBwFGYA0RgwvC6wOyGvE,3.3,ChIJ0R0dBwFGYA0RgwvC6wOyGvE,"['point_of_interest', 'clothing_store', 'store', 'establishment']",7.0,39.4885882,-0.3721307,39.48992542989271,-0.3707076201072778,39.48722577010727,-0.3734072798927222,,"FJQH+C4 Valencia, Spain",8CFXFJQH+C4,True
767,OPERATIONAL,"Carrer del Pare Viñas, 54, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Valencia Padre Viñas,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100249497046834967938"">Consum</a>'], 'photo_reference': 'Aap_uEAX0I-V2eM2P9wvJcEyfYSfYhRPGbChs7s1FeY9jy1lC4e2Vaga5tzSj3zOETU6vckJpyCzVpGTZYMPEzWOTGxPI9meSakcQ5lQzQOpXXxgRPaxF7NxtmxF_f7xNG-RQTrtRA6wUynd1wdhXjKXuhnrHwJpDpW_Fr71e-z9kei_zBeU', 'width': 3024}]",ChIJBdQs7QZGYA0RlidcfR8pesI,4.3,ChIJBdQs7QZGYA0RlidcfR8pesI,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",292.0,39.4928331,-0.3713056,39.49418292989272,-0.3699557701072777,39.49148327010727,-0.3726554298927222,True,"FJVH+4F Valencia, Spain",8CFXFJVH+4F,
768,OPERATIONAL,"Carrer del Túria, 8, 46920 Mislata, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Mislata Turia,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105390032651320311187"">Renieris Varela Zuniga</a>'], 'photo_reference': 'Aap_uEBWIVI-uNtOnoz7DPJAa214WpBqj41m3axYMnvkghU-8az6Ggu7Qx15WyMAIhbezURUQUqsIlm_i-7T-yTNjkotz7j4ljS8X7rDyDoVNXAi2hB-bcvUBgOwN6L5uxSckx4b7H3ZbmYIhL6LwshrXVaFL0QPrCdqkonDn-4jgZz2req1', 'width': 3024}]",ChIJd0xnA4VPYA0RNFs1ZagA9_o,4.2,ChIJd0xnA4VPYA0RNFs1ZagA9_o,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",364.0,39.477329,-0.419844,39.47867882989273,-0.4184941701072779,39.47597917010728,-0.4211938298927223,True,"FHGJ+W3 Mislata, Spain",8CFXFHGJ+W3,
769,OPERATIONAL,"Carrer d'Àngel Guimerà, 33, 46008 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Herbolario Navarro Àngel Guimerà,"[{'height': 1451, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112707018760630401264"">Herbolario Navarro Valencia</a>'], 'photo_reference': 'Aap_uECNam0oEvtTBGJp4KlUV8i8kQcr9Kuq6rZeKnCD-9GrDmaAjDHZ_YFE58tYAHtIywuYYTi__FTJs3yLU9fcCOWYyuGdJTo4uoJDdanlfeNvXXS4FL4ky2T6zWKoMso-SjUZuvlfQ1dNenHCJrJzShVz7pIU3Dnc4MrQdl3THng85tNp', 'width': 2048}]",ChIJbRBfmEZPYA0RaXaApuLD1Z4,4.1,ChIJbRBfmEZPYA0RaXaApuLD1Z4,"['point_of_interest', 'store', 'establishment']",119.0,39.4697366,-0.3876888,39.47114352989271,-0.3863712201072778,39.46844387010727,-0.3890708798927222,True,"FJ96+VW Valencia, Spain",8CFXFJ96+VW,
770,OPERATIONAL,"Carrer del Dr. García Donato, 6, 46021 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Consum,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101234991947066198495"">Jesús P.</a>'], 'photo_reference': 'Aap_uEDMRrXNj8kef6JzlfbdHl13sej7LUI-JwWNlgJ1Te7mwpItwEzg8Ecp4xiEL1V43Vbl30hQlzjMXK3Ox6iCYUL7IyEfTpy4ze0_Pp9LDCAgwUTEWEwhufwHMv1YCovA0W_RUv91UJM6GKvHQTKman4IJ5OCqw3G3DMc7vFnYOC2Dux9', 'width': 3120}]",ChIJ6-XwlZpIYA0RDlg9RWDYFRE,4.2,ChIJ6-XwlZpIYA0RDlg9RWDYFRE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",6.0,39.47659110000001,-0.3477977,39.47794092989272,-0.3464478701072777,39.47524127010728,-0.3491475298927222,True,"FMG2+JV Valencia, Spain",8CFXFMG2+JV,
771,OPERATIONAL,"Plaça de l'Ermita, 0, 46950 Xirivella, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Cortefiel Xirivella,,ChIJSX2ECZZPYA0R1WDt1JuRcfA,3.0,ChIJSX2ECZZPYA0R1WDt1JuRcfA,"['point_of_interest', 'clothing_store', 'store', 'establishment']",1.0,39.4641643,-0.4136925,39.46533657989272,-0.4118163201072777,39.46263692010728,-0.4145159798927222,True,"FH7P+MG Xirivella, Spain",8CFXFH7P+MG,
772,OPERATIONAL,"Avinguda del Nord, 27, 46220 Picassent, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmacia Nord Picassent,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109072743952125049324"">A Google User</a>'], 'photo_reference': 'Aap_uEAB2mjY1upu_LJ8Mo98ZQm_ZL91Z-pcV2Qp1PFckMJtaTZZUZJs9gDFWL068mksheFU9h-Rq-GqrLMfj1EHkjcd6cjoytAg3a13B1eHn5YZULlOCyuZRwT5XhZ7Ktf2Ua0_2kDmUqw6wV0w9SqBMGOogKrE8KlE6MnxbyDxYOegRqlq', 'width': 1440}]",ChIJW5CDYnJTYA0Rk0of_dRfHAY,5.0,ChIJW5CDYnJTYA0Rk0of_dRfHAY,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",12.0,39.3652328,-0.457866,39.36664932989272,-0.4564433701072777,39.36394967010728,-0.4591430298927222,True,"9G8R+3V Picassent, Spain",8CFX9G8R+3V,
773,OPERATIONAL,"Carrer Navarro Cabanes, 41, 46018 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Herbolario MussaPlants,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105858099236063492067"">Oleg Fesechko</a>'], 'photo_reference': 'Aap_uEA3YireNywPpekReKO6ynS8lgu0sYANrvYhbPvH687liXyO3gp__fgACLIWTrwlSnxLAqM4PkvukHkB0TNGzmnigouag09JxVDU96EUYew9qbtHH_uzZHQh8KUFbVTVCpDzMvIO6zmWfVDOmSpYL4AhrxChi6weh7WxR_IyDb0980XX', 'width': 3456}]",ChIJyXFMbIxIYA0Rvyms-Icij3I,,ChIJyXFMbIxIYA0Rvyms-Icij3I,"['grocery_or_supermarket', 'spa', 'food', 'health', 'point_of_interest', 'store', 'establishment']",,39.47146499999999,-0.4023285,39.47284802989272,-0.4009785201072778,39.47014837010727,-0.4036781798927223,True,"FHCX+H3 Valencia, Spain",8CFXFHCX+H3,
774,OPERATIONAL,"C. de Sant Vicent Màrtir, 63, 46002 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Herbolario Navarro,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113706315065371879063"">Jaime Pascual</a>'], 'photo_reference': 'Aap_uECOHtY2ISsaDlhfmhuz_QJNz_4PcLka27RJC34siMPXCxkrbVIvGvFCAVqlnwfxPXihiLoDqpPzAboROEitBYyOg2-8WiU3ruldtpqV07Jkp8IZo7qRe6CUV-qXfWhv9dNZXL-p_oHkxpHiB1hHndKRmW_3-p43BOMhtQP6bE7_1Yig', 'width': 4032}]",ChIJjRLB7ktPYA0Ra-Uaz_3S4K4,4.4,ChIJjRLB7ktPYA0Ra-Uaz_3S4K4,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",445.0,39.4693976,-0.3787478,39.47075147989272,-0.3774863201072777,39.46805182010728,-0.3801859798927222,True,"FJ9C+QG Valencia, Spain",8CFXFJ9C+QG,
775,OPERATIONAL,"Carrer de Jacinto Benavente, 2, 46100 Burjassot, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Miguel Agorreta Arangoa,,ChIJE1AYQANFYA0RrtRhPYjPRb4,0.0,ChIJE1AYQANFYA0RrtRhPYjPRb4,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",0.0,39.5111074,-0.4170753,39.51241452989272,-0.4157573701072778,39.50971487010727,-0.4184570298927222,,"GH6M+C5 Burjassot, Spain",8CFXGH6M+C5,
776,OPERATIONAL,"Av. del Levante U.D., /Carrer de Carlos Climent Gonzalez, 46025 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum València Av. Levante,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100526250706179642595"">Daniel Garcia</a>'], 'photo_reference': 'Aap_uECgDCoACUjIK7roj8GHUHzXjX-nW5GOU5ts3Z6FukJFyOazaKmhHNg9_wtFXLZgug7vKHX3L2W_z7BdXGL_jcyxbRPC6wdKX0qFCWJSG8XP0kC4Ps2w7t0kLylT-3TREvJvaqCdca8YT_4GuLjWeBs0lI1CgjSqChVlqGBfDkTuRJkv', 'width': 3968}]",ChIJpzE6ZvJFYA0R2bVTVIjg2pA,4.4,ChIJpzE6ZvJFYA0R2bVTVIjg2pA,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",543.0,39.495187,-0.390844,39.49638942989272,-0.3894827701072778,39.49368977010727,-0.3921824298927222,True,"FJW5+3M Valencia, Spain",8CFXFJW5+3M,
777,OPERATIONAL,"Carrer del Comte de Salvatierra, 23, 46004 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Rossmann España,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108859559038427581311"">AG Montoliu</a>'], 'photo_reference': 'Aap_uEAFnTmLVHhaceaX4SEIgC0n9ljYhwfK7cf0M9pGXETIkFmTgzY_oaD49to3JCJGoumA73MqCt-sPnZDk_86z57kg-ztkjzHcOw-ualsanK8QAAAUIujZTnzZfwWu7WLFYpXzkrNZWlhFMqo6_B9lq9QMh3_WyCusmTo_6XEpKYS59ez', 'width': 3000}]",ChIJuc9KuRVJYA0RnjAiaWb1Miw,4.7,ChIJuc9KuRVJYA0RnjAiaWb1Miw,"['point_of_interest', 'store', 'establishment']",109.0,39.4695144,-0.3679533,39.47086422989273,-0.3666034701072777,39.46816457010728,-0.3693031298927222,True,"FJ9J+RR Valencia, Spain",8CFXFJ9J+RR,
778,OPERATIONAL,"Carrer de Menorca, 19, 46023 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kiwoko. Mundo Animal,"[{'height': 603, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103439814065352854080"">A Google User</a>'], 'photo_reference': 'Aap_uEBva2UPAD9zrlM20zhFtzoV6Cz_hXdawvQy1R4_d7eg8yuLR12FokhhbuUah3hMdVENM96IcNtEzbjWhkpzk8goR2Qyp4OQafum0s0MjO56GBPJwV7w9Zq4tnacc9PBhJHDT8KoJCEy9WLYZFvsvXo7RIcierv7bXA4F6jrgEk15-JR', 'width': 1034}]",ChIJo9ZUbl9JYA0RkN-NFWD7FKU,4.5,ChIJo9ZUbl9JYA0RkN-NFWD7FKU,"['pet_store', 'veterinary_care', 'food', 'point_of_interest', 'store', 'establishment']",269.0,39.4564617,-0.3462362,39.45766842989273,-0.3450496701072778,39.45496877010728,-0.3477493298927222,True,"FM43+HG Valencia, Spain",8CFXFM43+HG,
779,OPERATIONAL,"C. de Santa Genoveva Torres, 21, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Carrefour,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102320918180018533930"">Sergio</a>'], 'photo_reference': 'Aap_uEBKDwBlop8f7PrGOxPlmJOeGrOe8CToW1th4Rxh4Ui0wKxZP3-xUE3wcwhfqVv8Oc1fo7Fo4MA9ixstOIKrQb_f1r5d3mJ6Holi_V0q--070O-KRM3cWw-qIFZHmW1icSoPmP18Imbl4ayhVjwa_FivQegwRDfIC4WHxZUaHk3prTkw', 'width': 3024}]",ChIJTy2YWQNGYA0RIPp6ty5VaLI,3.9,ChIJTy2YWQNGYA0RIPp6ty5VaLI,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2052.0,39.4939204,-0.3628076,39.49516112989272,-0.3613103701072778,39.49246147010728,-0.3640100298927222,True,"FJVP+HV Valencia, Spain",8CFXFJVP+HV,
780,OPERATIONAL,"Carrer Lepanto, 32, 46120 Alboraia, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmàcia Palmaret,,ChIJcaR5LDtGYA0RyPR5K9p32fo,4.0,ChIJcaR5LDtGYA0RyPR5K9p32fo,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",1.0,39.4964512,-0.3492609,39.49783257989272,-0.3478803701072777,39.49513292010727,-0.3505800298927221,True,"FMW2+H7 Alboraya, Spain",8CFXFMW2+H7,
781,OPERATIONAL,"Carrer de Salvador Rubio, 3, 46025 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Valencia Salvador Rubio,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116927227316041420953"">Consum Basic</a>'], 'photo_reference': 'Aap_uEDNwCtwN3suq0lcW2rAwoDsJB9vz14v8OXNvogd4Q5HI-CCUiEwYWL6cVXcAuue9eeLUu8af9bzE2nzux9JGOBg2-mRcifUZ97hiXh1Ke8GFF9iNHuG4Ol6KpV0RaXEm6x8BC7scviHH1lYrQEL6d1sNIlfAyqu92SCbRFM0_yVzjVO', 'width': 4000}]",ChIJ_ZvGJpNFYA0R8R6oB0cBm9Q,4.3,ChIJ_ZvGJpNFYA0R8R6oB0cBm9Q,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",227.0,39.4987912,-0.394514,39.50014102989272,-0.3931641701072778,39.49744137010727,-0.3958638298927223,True,"FJX4+G5 Valencia, Spain",8CFXFJX4+G5,
782,OPERATIONAL,"Carrer de la Pobla Llarga, 2, 46020 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Clarel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uECzjF6wODxk9U2ywntu5yk0v5elqNtbJGv6bXQkZJbyZOBQQhYWsVR38go3GAvQKLh7D_6gx1kZlWWwS2zCxTAJRck5R2lfAgldTh5YjZJIQAIm_nlmoHUVbGnQmdExhbclj7kFGqHNnD9vGhK4LzC3BJ9bAyo8RNEKW9Povphvkpw5', 'width': 6000}]",ChIJDV1M26BIYA0RVPtl6U6b7eM,3.3,ChIJDV1M26BIYA0RVPtl6U6b7eM,"['point_of_interest', 'clothing_store', 'store', 'establishment']",31.0,39.4837371,-0.3599021,39.48523127989272,-0.3584980701072777,39.48253162010727,-0.3611977298927223,True,"FJMR+F2 Valencia, Spain",8CFXFJMR+F2,
783,OPERATIONAL,"Av. l'Orxata, 17, 46120 Alboraia, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Druni Perfumerías ®,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100557057185427744310"">A Google User</a>'], 'photo_reference': 'Aap_uEAeA3xFFi59wEgryjABsVSx2rg6dsBqZsokURlrk3udBiQjojGdW4gqfKcUHuxjKxkSwz-z_t6L8qxEJcBh2avrax1ewMadZHLUF8NBQN3vLH3Xcnii47T_f8qEMI8RKBZb6OWE-_OZCkkCwWrNNrNvvYpqb37IhND48N7IpcrUlvBz', 'width': 1080}]",ChIJ432uYTtGYA0R1hw5TwM-XVo,4.3,ChIJ432uYTtGYA0R1hw5TwM-XVo,"['pharmacy', 'gym', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",64.0,39.4976599,-0.3512444,39.49906042989272,-0.3499042201072778,39.49636077010728,-0.3526038798927222,True,"FJXX+3G Alboraya, Spain",8CFXFJXX+3G,
784,OPERATIONAL,"Carrer del Pla de la Saïdia, s/n, 46009 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Consum,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101454468085428648163"">Kaloyan Nikolov</a>'], 'photo_reference': 'Aap_uECkL3VAQBX7VVuS7Sjw-Xf25wQQyojazE2TRxLNfTxzwrkD0Q_Yi_Si2pibd28imZvYG9FC09htZsP6O6sXiwF7p3rIMORPVmyEqJ1lRWRE8v8rvRRSkCJTNzGcv_9Hgu7o1mJ4QrNvJCYHZPmO3uXAGYbPcE1fi0HZkXSTET6U0Y-b', 'width': 5312}]",ChIJeeyXo81IYA0Rud5SD4FBJes,4.3,ChIJeeyXo81IYA0Rud5SD4FBJes,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",442.0,39.482961,-0.378177,39.48427502989271,-0.3768305701072778,39.48157537010727,-0.3795302298927222,True,"FJMC+5P Valencia, Spain",8CFXFJMC+5P,
785,OPERATIONAL,"C/ de Conca, 7, 46607 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kuups Supermercados,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110977693104883961459"">A Google User</a>'], 'photo_reference': 'Aap_uEDGgnzFFfMToDBe3g9iJBG5eqsmpx_QvWnemmn3a9SuDfjyGvXetT_Fr1b47o22sJt9k62JlrXQPHZISffY7O0DXhrcvAYKpCWC31OWVh2Ybc4MtxWyhV0gNdHAQvTAUnknx2uZfGmeyhQBfArDL56DhWpYFyhnlJukkNVO42A4A3_b', 'width': 2988}]",ChIJJ0HKukhPYA0RRTuOEBncY7k,4.0,ChIJJ0HKukhPYA0RRTuOEBncY7k,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",465.0,39.4695501,-0.3836509,39.47090932989272,-0.3823895201072777,39.46820967010727,-0.3850891798927221,True,"FJ98+RG Valencia, Spain",8CFXFJ98+RG,
786,OPERATIONAL,"Carrer de Fra Pere Vives, 21, 46009 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum València Fray Pedro Vives,"[{'height': 1937, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113964511824203212581"">salva voro</a>'], 'photo_reference': 'Aap_uED-uCB5i5mm5-LPExDe5_oun2lZG-LpVV9psXcWHdDMon2ieh2O8BjYaff80TL-Gy25QH-UiRweOdhNX3QL97heUNA0ZahCIPK93hEQJGGjhkK6FvLSAZgrwW6xcHM8FORv3NA73a7K0SbMDTCFLxXgYd43VICGl7oQvgbIT9TjIwvQ', 'width': 1678}]",ChIJHZjkNgBGYA0RQ9HeEU8d5DE,4.2,ChIJHZjkNgBGYA0RQ9HeEU8d5DE,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",517.0,39.4868115,-0.3731990000000001,39.48816132989272,-0.3718491701072778,39.48546167010728,-0.3745488298927223,True,"FJPG+PP Valencia, Spain",8CFXFJPG+PP,
787,OPERATIONAL,"Carrer del Pare Viñas, 54, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Valencia Padre Viñas,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100249497046834967938"">Consum</a>'], 'photo_reference': 'Aap_uECphQALEQmL1eyCBUjnRLk8TxM9ogeHSJtKbq72jT__GhBz8F5Mk6P8JUliE3umJCFRcLvrcKGAex3T7DGXVRp-m_3oyVmz5iDBoNbNAqROrIMiS8xzRQ5sS6N6Q1vDPh4jBPd4KOZAgkixr5d1SQEx6sxMbfXxPYtyUcpmwR-9qR4p', 'width': 3024}]",ChIJBdQs7QZGYA0RlidcfR8pesI,4.3,ChIJBdQs7QZGYA0RlidcfR8pesI,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",292.0,39.4928331,-0.3713056,39.49418292989272,-0.3699557701072777,39.49148327010727,-0.3726554298927222,True,"FJVH+4F Valencia, Spain",8CFXFJVH+4F,
