,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,opening_hours.open_now,permanently_closed
2837,OPERATIONAL,"Carrer de Just Ramírez, 34, 46009 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES El Clot,ChIJGZfkMvlFYA0RYJ0HyXJMKLg,3.6,ChIJGZfkMvlFYA0RYJ0HyXJMKLg,"['secondary_school', 'school', 'point_of_interest', 'establishment']",21,39.48935,-0.3795599,39.49062747989273,-0.3781854701072778,39.48792782010729,-0.3808851298927223,FJQC+P5 Valencia,8CFXFJQC+P5,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103774033078790054086"">Antonio SAntos Girona</a>'], 'photo_reference': 'Aap_uEBAf7dHcfDRDUi8DkOEzNRW8P5IQ8ICvouftKy0fRgEoKl8ULMVVdxV2-eD8jDecTEniLc65ZRTROJu1sekQ--GtyYOTrYHpagCA5_AOmrZRL-tdYnXCKxBSIsMD8-MstC_2wEJixade0eQiRKjOmStPkETFeos0T95y8CZW8uyKJAq', 'width': 3472}]",,
2838,OPERATIONAL,"Avinguda dels Germans Maristes, 25, 46013 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Institut d'Educació Secundària Ies Font de Sant Lluís,ChIJU-9yB9FIYA0RbWvhTsH_rNc,2.6,ChIJU-9yB9FIYA0RbWvhTsH_rNc,"['secondary_school', 'school', 'point_of_interest', 'establishment']",61,39.4543488,-0.3641004,39.45551572989272,-0.3623733201072777,39.45281607010727,-0.3650729798927222,FJ3P+P9 Valencia,8CFXFJ3P+P9,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108300948881430265977"">Víctor M. Anadón Lázaro</a>'], 'photo_reference': 'Aap_uEB9Zjn1IJHTEZ8q0-xT7fqeBNa11hcV5IvQnMNX3YYpeR_HOcIftmffSMCiUxc1uRcvUph8at2EHhae-dC9mPmryktJiR-QRBIOpub-lWhgBDSpLYCH1yhwB-QBxS_7NoqzUXAYIL6lP1kzgdK3kDE_b7Aph0esZx0e_w-1T-4Vmb-t', 'width': 4128}]",False,
2839,OPERATIONAL,"Av, Av. Vicente Blasco Ibáñez Novelista, 1, 46120 Alboraia, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES La Patacona,ChIJF7TyJNhHYA0Ru8YmwOPDR9U,4.5,ChIJF7TyJNhHYA0Ru8YmwOPDR9U,"['secondary_school', 'school', 'point_of_interest', 'establishment']",39,39.492859,-0.32615,39.49410072989271,-0.3250643201072778,39.49140107010727,-0.3277639798927223,FMVF+4G Alboraya,8CFXFMVF+4G,"[{'height': 506, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111074600785842510840"">Carles Blàzquez</a>'], 'photo_reference': 'Aap_uEDTPHvifjsr_3AOdE4kSWwd9l9nDI1Jq0ZSH7-5dlOD-taXx9F8V1stlDC9_qYyoMrQPRtkHxpzBKFLMTn_1qkJJc_DBMU3VZvRZUbQ5mTdcj0D7BjZ7A4U74yjvB2RVv5MV09uMNocUSMaFvjFpdFxRan_umO5SLsKXyZGIZd4sNU8', 'width': 800}]",False,
2840,OPERATIONAL,"Carrer de Juan de Garay, 25, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Juan de Garay,ChIJLU-kqCJPYA0RrZy5DMZbu54,3.4,ChIJLU-kqCJPYA0RrZy5DMZbu54,"['secondary_school', 'school', 'point_of_interest', 'establishment']",37,39.4547921,-0.395717,39.45620877989272,-0.3942944701072777,39.45350912010728,-0.3969941298927221,FJ33+WP Valencia,8CFXFJ33+WP,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110898275028714742292"">Mikel Jb</a>'], 'photo_reference': 'Aap_uEDYKol2I8QmHF1YgZHLmssRTkM9eFsBXca_boIzCBoKsdz0HzWeRi2WEJRHX_YnOX5qTZD8Q1XK7Y_Vz5Phlot9uEYGaE0Znj5lQMUqhpBT-GdSx6ik-hwBmU2tDMzZy2wNAn1KtARpEpvIr3SdBMduaZDHgRmY4vVfHaTaCEnkC8yi', 'width': 3984}]",False,
2841,OPERATIONAL,"Carrer de la Ciutat de l'Aprenent, 2, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Joanot Martorell,ChIJc13WlN5OYA0R5j_6d3pCCOY,3.6,ChIJc13WlN5OYA0R5j_6d3pCCOY,"['secondary_school', 'school', 'point_of_interest', 'establishment']",23,39.4404695,-0.390366,39.44181932989272,-0.3890161701072778,39.43911967010727,-0.3917158298927222,CJR5+5V Valencia,8CFXCJR5+5V,,,
2842,OPERATIONAL,"Camí del Cabanyal, 19, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Ies Cabanyal,ChIJIXTXgmJIYA0RXRkpJ0ojZTU,3.3,ChIJIXTXgmJIYA0RXRkpJ0ojZTU,"['secondary_school', 'school', 'point_of_interest', 'establishment']",48,39.4755166,-0.340162,39.47644207989272,-0.3390246201072777,39.47374242010727,-0.3417242798927222,FMG5+6W Valencia,8CFXFMG5+6W,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116799494540444053343"">Antonio Lag</a>'], 'photo_reference': 'Aap_uEBN8c-kzkzlVJ06fCWFAPHwH3B67dJb_bA2X0fYvU7W8Qzwx3aAOrrxXprkm1Z91ijYQ5WiEtYq0SXaG2ph7ClAi_-F3hY4D-FVCiTbIuUQBG1hlBvOtlz2STUK9RF2Q0aQCaRVtZuPX-7315Ow7yDrOiZFMVFaaGlwBKI-0gwCpUiZ', 'width': 4032}]",,
2843,OPERATIONAL,"Carrer de José María Haro, 63, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Serpis,ChIJtWEXUbLwYA0R6UH6l89_dEA,3.2,ChIJtWEXUbLwYA0R6UH6l89_dEA,"['secondary_school', 'school', 'point_of_interest', 'establishment']",58,39.4735106,-0.3382437,39.47474672989272,-0.3364326201072778,39.47204707010728,-0.3391322798927222,FMF6+CP Valencia,8CFXFMF6+CP,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108814773944143908722"">junolio13</a>'], 'photo_reference': 'Aap_uEAwQ5sk10AaYyaMWW09Wx7I0LuH9OJXV_MMoztNL9VxEc-m06Dmtf0xl8vSshNylGbKMZDIaCxB6e_Fzzw4A0cwVvTRRfb4-GZSSVdAbJi8xgyri1sHTQjjwOHlxtn1hIna0477jxxqvdXXkB-xIovhnyx7zOJEp7FMy2fK6uoxnU-N', 'width': 4160}]",,
2844,OPERATIONAL,"Carrer de Ramon Llull, 10, 46021 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Institut d'Educació Secundària Ramón Llull,ChIJvxe_rZpIYA0RTs9RHIfghF4,3.9,ChIJvxe_rZpIYA0RTs9RHIfghF4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",21,39.4759614,-0.3462188,39.47739887989272,-0.3451785701072778,39.47469922010727,-0.3478782298927222,FMG3+9G Valencia,8CFXFMG3+9G,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110318738349075006670"">A Google User</a>'], 'photo_reference': 'Aap_uEBGAa5tu21EA5ZE6-Q6GEQi-skvlz2Mk4jW5zuuFOjl5yrgHRXqdeyP91mmyP6kdJkM4L8nx_PGEj4MSinpckbhBav4EbgBi3jAeuBs47QrAj3J32dV11Nxd17NOoeV5nGo1z9Cp81xRsowMu0qTDgXXgvGnpXnfPD5FzKLTDK_wOk3', 'width': 4608}]",False,
2845,OPERATIONAL,"Carrer d'Emili Panach i Ramos ""Milo"", 3, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Francesc Ferrer i Guàrdia,ChIJ8yTwXZ9IYA0RsJHqzbGRXQ4,4.5,ChIJ8yTwXZ9IYA0RsJHqzbGRXQ4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",17,39.4819796,-0.355015,39.48319562989272,-0.3538270701072777,39.48049597010727,-0.3565267298927222,FJJV+QX Valencia,8CFXFJJV+QX,"[{'height': 3090, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100996868643766118302"">A Google User</a>'], 'photo_reference': 'Aap_uEALYzW25bQvPRDXVbrWZwh7VhucUgt2nds_TH8OvKwPyLh2T8HFApe1gv8_knO9Zi6fjyZawVipoEROeQA-vTXWcBxMqqAH6ugjz4KxaEOWKCYqSzgy4TUqlDakqsLEXi2hchG-GKtr5MmfzxmqF5cJoOUGOREe5zrDCAS3l7yeq0Fi', 'width': 5054}]",,
2846,OPERATIONAL,"Carrer del Convent dels Carmelites, 13, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Benlliure,ChIJY-br1KtIYA0R88Tl8C89k4g,3.9,ChIJY-br1KtIYA0R88Tl8C89k4g,"['secondary_school', 'school', 'point_of_interest', 'establishment']",47,39.4836457,-0.3691175,39.48463202989272,-0.3679371201072777,39.48193237010728,-0.3706367798927222,FJMJ+F9 Valencia,8CFXFJMJ+F9,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113706315065371879063"">Jaime Pascual</a>'], 'photo_reference': 'Aap_uECIxYiPP8tScD4qLiIBS3OEZLqiG5yILpg4bNWkBBtNpr9JKE5uJHHKGh59Ch58lP_CF1sOrvlV9ulpS8tmUczB5vxfiqSPgX8P4KwyfuWyzpAQre3M5LqTGdTGXy-KGc6BBA4Kf84T_qR3NaWyv_NVJMKKXnLuyrvGFhFZpymhk5QZ', 'width': 4032}]",True,
2847,OPERATIONAL,"Carrer de Santiago Rusiñol, s/n, 46019 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Orriols,ChIJ-fK4tghGYA0RX6wSbZOOFwo,4.2,ChIJ-fK4tghGYA0RX6wSbZOOFwo,"['secondary_school', 'school', 'point_of_interest', 'establishment']",29,39.4961636,-0.366851,39.49737667989271,-0.3656739201072778,39.49467702010727,-0.3683735798927222,FJWM+F7 Valencia,8CFXFJWM+F7,"[{'height': 765, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105361511801108524921"">ALVARO SERRANO PUIG</a>'], 'photo_reference': 'Aap_uEC5zHPyxLAsCslKaHASy60WkmFsYrxDGbrazzVVoeOtr4t5_9-PlJTdlf9a2vk6WAN8odUo_adm9Pac4HXtNkK1cN6uSEYkR6cVXhCkFxWssGvx5jSjdWJJfE8tCbocbNdWn-N8iiSEXgvJ7vBoTohChfCnAJV2PbH1PP90f-__luLM', 'width': 1024}]",False,
2848,OPERATIONAL,"Carrer de José María Haro, 2, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Sorolla,ChIJR0zbZLLwYA0R3kg6sQVWG-I,3.5,ChIJR0zbZLLwYA0R3kg6sQVWG-I,"['secondary_school', 'school', 'point_of_interest', 'establishment']",34,39.4673361,-0.3383341,39.46880362989272,-0.3373890701072777,39.46610397010727,-0.3400887298927222,FM86+WM Valencia,8CFXFM86+WM,"[{'height': 432, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102127387892855929861"">A Google User</a>'], 'photo_reference': 'Aap_uEAnyk6bL2SANqY0s6bKxS78yycifLjv2hw9--5-Ep4cLTorOl_zdr2XVnjmR0DKdPRqP5NrhOI7HmLISWuGqQFMaR7ZMbVCjwIe2iFbj4BgrqZLQcSi1qKjF_q2RETjsYyz18E7b6su-JLVzLvtaSAhu-BHek_cVvXnZ8Kxt9eRB1ps', 'width': 576}]",,
2849,OPERATIONAL,"Carrer del General Elio, 10, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Iniciativas Educativas Educa Slu,ChIJy4bRC69IYA0RK8wuwZEwWmc,0.0,ChIJy4bRC69IYA0RK8wuwZEwWmc,"['secondary_school', 'school', 'point_of_interest', 'establishment']",0,39.47876,-0.36632,39.48016832989273,-0.3650346701072777,39.47746867010728,-0.3677343298927222,FJHM+GF Valencia,8CFXFJHM+GF,,,
2850,OPERATIONAL,"Carrer de Just Ramírez, 34, 46009 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES El Clot,ChIJGZfkMvlFYA0RYJ0HyXJMKLg,3.6,ChIJGZfkMvlFYA0RYJ0HyXJMKLg,"['secondary_school', 'school', 'point_of_interest', 'establishment']",21,39.48935,-0.3795599,39.49062747989273,-0.3781854701072778,39.48792782010729,-0.3808851298927223,FJQC+P5 Valencia,8CFXFJQC+P5,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103774033078790054086"">Antonio SAntos Girona</a>'], 'photo_reference': 'Aap_uEDeBV1Qpzec87Tk1aquuo6mF2dpnJZHayPYN9a9NByuHMdK6Ehn0pesz3jxh-NB3xKluAq1V_2jbf1E59EcEYadNTPB7DiKtNB4Q_S4-20izuMclE1iJ5RPZ74yG62r4OtNucMvXayyGfzlz9GPmykzsRX-mlSpqLQxSpKfR57S0gBT', 'width': 3472}]",,
2851,OPERATIONAL,"C/ d'Alfauir, 39, Bloque 4 Pta, 46019 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Repasemos.com,ChIJ0036kBtGYA0R9t5W8KvZCqI,0.0,ChIJ0036kBtGYA0R9t5W8KvZCqI,"['secondary_school', 'school', 'point_of_interest', 'establishment']",0,39.4918891,-0.3623602,39.49318372989272,-0.3609573201072778,39.49048407010728,-0.3636569798927222,FJRQ+Q3 Valencia,8CFXFJRQ+Q3,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108889942575005521844"">Ruben pv</a>'], 'photo_reference': 'Aap_uEBtLrJmh-Z0QCnW3Pp0x1oUWMYwmj7o4PwLsLU6QJ34mFaw77saD14civrFr2AEyG0EXIpiFhsaM-G_qSaAeYTYXUfDBvxss7QI_pLqdZgSBP53GjT8v9DLB_fVGsi26XvChtNolde1z9HHUyymJFmXRuEsTMiM7TDRr1qbVRg2Spl7', 'width': 5184}]",,
2852,OPERATIONAL,"Av, Av. Vicente Blasco Ibáñez Novelista, 1, 46120 Alboraia, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES La Patacona,ChIJF7TyJNhHYA0Ru8YmwOPDR9U,4.5,ChIJF7TyJNhHYA0Ru8YmwOPDR9U,"['secondary_school', 'school', 'point_of_interest', 'establishment']",39,39.492859,-0.32615,39.49410072989271,-0.3250643201072778,39.49140107010727,-0.3277639798927223,FMVF+4G Alboraya,8CFXFMVF+4G,"[{'height': 506, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111074600785842510840"">Carles Blàzquez</a>'], 'photo_reference': 'Aap_uEA7IyFGRWNQ9l0HZ-zZWvjP8iMkmjWY-CV1i7ab7VKmgtPGjiTomq-F6LJyja5B-PvSkvn6H2vazCvHa4mD3VSAFKv7_fgkavecUbhoc0uV9pCh_1QzXZKe2aROPDe0O65HSaQJZAw1l-eHVufCFYSlO_vOISAFnRiR9OB2eR4eGP_a', 'width': 800}]",False,
2853,OPERATIONAL,"Av. de les Balears, 66, 46023 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Balears,ChIJETDZo-tIYA0Rmv18uhsOZBQ,3.7,ChIJETDZo-tIYA0Rmv18uhsOZBQ,"['secondary_school', 'school', 'point_of_interest', 'establishment']",18,39.4588061,-0.3411885000000001,39.46036127989272,-0.3397524201072777,39.45766162010727,-0.3424520798927222,FM55+GG Valencia,8CFXFM55+GG,"[{'height': 3763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uEBPEuJ-8Rw11hayERbxnpRCAWoYGFUpPAYJybgwnK24QfxKTSH24dt04kdWKZjRHTBW8vP7umumujqrjGkOdzFyBi-pVmnJoULRgPANDMi-2z8Bjh1lhvr2ddC99OwQv4KlY6v_91-ce5sowDs7k0R56I65o1hVPV3_qbKyidSXSKNy', 'width': 5643}]",,
2854,OPERATIONAL,"Av. dels Germans Machado, 9, 46019 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Rascanya - Antonio Cañuelo,ChIJHbXPOA9GYA0RQ6sEy0IZQik,3.7,ChIJHbXPOA9GYA0RQ6sEy0IZQik,"['secondary_school', 'school', 'point_of_interest', 'establishment']",26,39.494429,-0.3605372,39.49612957989272,-0.3590132201072778,39.49342992010727,-0.3617128798927223,FJVQ+QQ Valencia,8CFXFJVQ+QQ,"[{'height': 335, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105361511801108524921"">ALVARO SERRANO PUIG</a>'], 'photo_reference': 'Aap_uECF05UICAgJegXmxk5JRDlcdFVbGp5pFqTAlSW0ITsHXFb7TMAlowIdFb-Wl-eKdt6gEWWKdQ3ya91lJ3CBHMb4Mubt8DPyeGDpQbRyZhFxXGkfCZHGVb2N2BlyWaRFEICE7umQdKG4EWrTA7bnyEmK_umY6-oTvqdGXYYmV-cNU_XX', 'width': 500}]",,
2855,OPERATIONAL,"Avinguda dels Germans Maristes, 18, 46013 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Jordi de Sant Jordi,ChIJVTL4_tpIYA0ROqT44Ep_Of4,4.1,ChIJVTL4_tpIYA0ROqT44Ep_Of4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",39,39.4528138,-0.3636092,39.45416362989272,-0.3622593701072777,39.45146397010727,-0.3649590298927222,FJ3P+4H Valencia,8CFXFJ3P+4H,"[{'height': 4512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117304332125414222315"">Jesus Oubińa Montańes</a>'], 'photo_reference': 'Aap_uEAhTVCpmrTNzH580O1WDgbVB4uPGJkx9fPfxQE9RXfJnAELGY8S_c6LJrU65WIsAp3zDaYn615Zlj9whvd7yoYj6S-vEwAy7Aa3bzl6eax9H42-VuutXp3Xwe7xgnvsR07QxdsSmDeck0AscZXGkGcJTV4kjjjzl0sGXgSt4iYrbdZN', 'width': 6016}]",False,
2856,OPERATIONAL,46010 Valencia,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Residencia Fortuny Gestion Privada,ChIJ_____6RIYA0R9o1v_qiPFoI,0.0,ChIJ_____6RIYA0R9o1v_qiPFoI,"['secondary_school', 'school', 'point_of_interest', 'establishment']",0,39.4781137,-0.363067,39.47945217989272,-0.3617227201072777,39.47675252010728,-0.3644223798927222,FJHP+6Q Valencia,8CFXFJHP+6Q,,,
2857,OPERATIONAL,"Carrer de Guillem Despuig, 8, 46018 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Cid Campeador,ChIJ9yu-zGxPYA0RLSQpX149sa4,4.2,ChIJ9yu-zGxPYA0RLSQpX149sa4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",25,39.4655803,-0.3995238,39.46693012989272,-0.3981739701072777,39.46423047010728,-0.4008736298927222,FJ82+65 Valencia,8CFXFJ82+65,"[{'height': 1027, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107202795291106129749"">Toni2 gt</a>'], 'photo_reference': 'Aap_uEBQgm0c4UbgSZjFMh7k-wPXDY8NlDw26hhQnlIdPjPhgT_iPlLNjjLUXQ7TcqTVu9Qkq8FOVfLo64LUR_haL-jjsXHiUEABf0gFxC0G1o_dgHTOGz1V76YmOQQaotOkaOdyDkVTI8EczT_SXQUh0MxjRA0fTUvVCgeM0VJOiVpeRqWO', 'width': 2048}]",,
2858,OPERATIONAL,"Av. de les Balears, 62, 46023 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Institut d'Educació Secundària Ies Districte Marítim,ChIJg6vuJ_JIYA0R8kwpKXoWPNE,3.4,ChIJg6vuJ_JIYA0R8kwpKXoWPNE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",24,39.4597136,-0.3441864,39.46120437989273,-0.3427762701072777,39.45850472010728,-0.3454759298927222,FM54+V8 Valencia,8CFXFM54+V8,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102650101028587067423"">Pablo Fernandez Collado</a>'], 'photo_reference': 'Aap_uEDU01YmY2IwLwsQ9p5a-WtRooZwXN2nVCgLKSdW66cp92q8l0YuyVbShc4Y5-p-SR_V34pRCKGGTDaFKY4UzPwp7xPzkBKmtRE3cUn8cGMzhPLDB36iGvgvR_LY6nQCwm_P0Gd5HI4wlx6hqE1KEGUEo9y-hEtTiA69txG08fvVAYz2', 'width': 1080}]",,
2859,OPERATIONAL,"Carrer Alacant, 14, 46016 Tavernes Blanques, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES de Tavernes Blanques,ChIJGWAmJXNGYA0RULKaD_XWxSE,3.2,ChIJGWAmJXNGYA0RULKaD_XWxSE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",16,39.5068848,-0.3693125,39.50816772989272,-0.3678965201072778,39.50546807010728,-0.3705961798927223,GJ4J+Q7 Tavernes Blanques,8CFXGJ4J+Q7,"[{'height': 787, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115976634918072980004"">Marta Lpz</a>'], 'photo_reference': 'Aap_uECTWo_Bk9IUjnltyUPfsTt_01BL_SE86bhp-5JO77UckL8wwXmtwNNVPcBmkp0rXAtRoifgFkQF7336gE0MNqimqEhOQ6_eGgtllSTK0pSi0kUxkLMXrpGfLzyfTWFqtVhVXAfi2LbvuO7TzSx1igiOOv9lH1R60WL53VRQxvPu-FI4', 'width': 1080}]",,
2860,OPERATIONAL,"Carrer d'Isabel de Villena, 4, 46011 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Isabel de Villena,ChIJc5CGU3BIYA0R9_PvQPAMjgA,3.9,ChIJc5CGU3BIYA0R9_PvQPAMjgA,"['secondary_school', 'school', 'point_of_interest', 'establishment']",30,39.4786425,-0.325474,39.48007847989273,-0.3240755201072777,39.47737882010728,-0.3267751798927222,FMHF+FR Valencia,8CFXFMHF+FR,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114966173865699503887"">David Úbeda Molina</a>'], 'photo_reference': 'Aap_uEDiZlp63jFdTyeHVG2C0Pbg64qO_iDHHUihfdXpIKkbAvZGHw-LyBRnTlc8HdeOnQC2ZfwvgHLFpvDjsW6cPIX6xYt1CfqsotTKmQDVz6noERu7QWwDUuOralljcIhF7Fm1jqLLVdnUkbp3bTiXrggwunPtq0lsYSJccByTGZloYYIb', 'width': 4000}]",True,
2861,OPERATIONAL,"Carrer de Sant Pau, 4, 46002 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,IES Lluís Vives,ChIJA_ZB3EtPYA0R56rMbP5slmA,4.4,ChIJA_ZB3EtPYA0R56rMbP5slmA,"['secondary_school', 'school', 'point_of_interest', 'establishment']",48,39.4684333,-0.377866,39.46981977989272,-0.3765036201072778,39.46712012010728,-0.3792032798927222,FJ9C+9V Valencia,8CFXFJ9C+9V,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104213503609646929062"">Angel Gil</a>'], 'photo_reference': 'Aap_uEBQL4IrR7Y_fzym79Zq-BrDHnvG1uzscWl-sxE27HwTmrX2BNyvwzkrZqKOjR-B8Xs3385stgjxwmU59HFYIpiuPeP75IG3ZpCpoAVYriZXjwezt2AIZwz1dRZHFUIuD8H3ft1gIsqsmztbzp_76ecd3dJyYVxdg8KvpatB8Lm-hBzn', 'width': 4032}]",,
2862,OPERATIONAL,"Camí del Cabanyal, 19, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Ies Cabanyal,ChIJIXTXgmJIYA0RXRkpJ0ojZTU,3.3,ChIJIXTXgmJIYA0RXRkpJ0ojZTU,"['secondary_school', 'school', 'point_of_interest', 'establishment']",48,39.4755166,-0.340162,39.47644207989272,-0.3390246201072777,39.47374242010727,-0.3417242798927222,FMG5+6W Valencia,8CFXFMG5+6W,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116799494540444053343"">Antonio Lag</a>'], 'photo_reference': 'Aap_uEAO_ONV0pUZKEw5rhl25MtQRWo6cEUOXvWd8VZuzBdsGBXbkTgIwngMV190wVd4CU2c2pjUm4uJG3sTQBjuX_mpjAeMgJ2tFpWXCadEo_gWf0h7AUs_VD88Y9hkxIjEu_WMrjfC8cWVYH4vjsw54e1bxFMdkycPkoZpsd4ElB3y35bI', 'width': 4032}]",,
