,name,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,type,coddistsec,subtypes
1127,Tabacos,0.0,0,39.3830071,-0.3325469,tiendas,1908,store
1129,Boutique Maria José,0.0,0,39.423606899999996,-0.3607378,tiendas,1905,clothing_store
1130,Imaginatelo todo a 100,4.5,4,39.4296085,-0.3621568,tiendas,1904,store
1132,Kauri,0.0,0,39.4320031,-0.343476,tiendas,1042,clothing_store
1133,Ar15,3.0,1,39.428454200000004,-0.36377329999999997,tiendas,1904,clothing_store
1134,Alimentación Feli,4.8,12,39.428326399999996,-0.36379,tiendas,1904,grocery_or_supermarket
1146,Supermarket Tres Carabelas,4.0,1,39.2877031,-0.2827595,tiendas,1916,supermarket
1147,Bazar Pepita,5.0,1,39.2795049,-0.277219,tiendas,1916,store
1148,Playa perellonet,5.0,2,39.292703,-0.28408140000000004,tiendas,1916,store
1149,"Fruta i verdura ""Pase i aparque""",0.0,0,39.2948173,-0.2878493,tiendas,1916,grocery_or_supermarket
1152,Tomates del Perelló,4.4,25,39.3053782,-0.29485259999999996,tiendas,1916,food
1161,Dino Papeleria Kiosco,5.0,1,39.4400938,-0.3886445,tiendas,0938,store
1163,Divermoda,0.0,0,39.4451039,-0.39036040000000005,tiendas,0933,store
1165,Audiovisuales TV,5.0,4,39.4445734,-0.3892255,tiendas,0931,store
1166,Tienda Degustacion 9090 Seleccion,0.0,0,39.4359578,-0.390281,tiendas,1913,store
1168,homedecco descanso&confort,0.0,0,39.4442217,-0.41993559999999996,tiendas,1912,home_goods_store
1191,Hort Dels Serranets,5.0,9,39.311125700000005,-0.31774640000000004,tiendas,1909,grocery_or_supermarket
1192,Supermercat el cantonet . El perellonet,4.2,6,39.307238500000004,-0.2968883,tiendas,1916,supermarket
1193,ESTANC PERELLONET 001,4.6,22,39.299111200000006,-0.289522,tiendas,1916,store
1200,Fantasia 2000 Sl,0.0,0,39.4222691,-0.3379526,tiendas,1906,hardware_store
1215,Mueble Personalizado,0.0,0,39.4974946,-0.4174482,tiendas,1804,furniture_store
1217,Caprice,4.9,24,39.502554100000005,-0.4198611,tiendas,1806,store
1236,Centre Comercial Campanar,4.2,4111,39.4772623,-0.4045477,tiendas,0419,shopping_mall
1237,BEAUTYLINE,4.3,4,39.472298200000004,-0.401648,tiendas,0715,shopping_mall
1238,Centre Comercial Ademús,4.4,7,39.4842417,-0.39669790000000005,tiendas,0402,shopping_mall
1239,Mercado de Campanar,3.9,5329,39.4775526,-0.3957607,tiendas,0406,shopping_mall
1240,Nuevo Centro,4.2,24085,39.481068,-0.390529,tiendas,0401,shopping_mall
1241,Centre Comercial Saler,4.2,28259,39.452904,-0.3554235,tiendas,1040,shopping_mall
1242,Arena Multiespai,4.1,11215,39.4941123,-0.3625505,tiendas,1533,shopping_mall
1243,Ponhogar,3.8,56,39.4783833,-0.4031296,tiendas,0419,shopping_mall
1245,Plaza Nuevo Centro,3.9,7,39.47944950000001,-0.3900648,tiendas,0401,shopping_mall
1248,Aqua Multiespacio,4.3,19936,39.456511400000004,-0.34620270000000003,tiendas,1242,shopping_mall
1249,Galeria comercial Passatge Dr. Bartual Moret,3.7,3,39.477200399999994,-0.35676490000000005,tiendas,0624,shopping_mall
1250,Masvapor,0.0,0,39.4699075,-0.37628809999999996,tiendas,0128,shopping_mall
1251,Trgovina,4.0,1,39.4688928,-0.37757270000000004,tiendas,0133,shopping_mall
1252,Tonir,0.0,0,39.472688700000006,-0.39906579999999997,tiendas,0717,shopping_mall
1255,Centro ComercialMuevo Centro,0.0,0,39.479685499999995,-0.3902933,tiendas,0401,shopping_mall
1256,kerscap,0.0,0,39.4657586,-0.3746609,tiendas,0201,shopping_mall
1257,Pandora ECI,1.0,1,39.4709525,-0.37077129999999997,tiendas,0130,shopping_mall
1258,Bouzekri,0.0,0,39.4597936,-0.37533190000000005,tiendas,0224,shopping_mall
1259,GREAT SAINI SL,5.0,2,39.458258799999996,-0.36253070000000004,tiendas,1007,shopping_mall
1260,youworldshop.,5.0,13,39.4525564,-0.3891323,tiendas,0923,shopping_mall
1261,VALEN MARKET,5.0,1,39.476751,-0.3827239000000001,tiendas,0117,shopping_mall
1262,Aparcamiento,0.0,0,39.466533,-0.3828394,tiendas,0339,shopping_mall
1263,Park,0.0,0,39.4714469,-0.3755114,tiendas,0128,shopping_mall
1264,José,0.0,0,39.481286299999994,-0.3894768,tiendas,0401,shopping_mall
1265,teleglobos,0.0,0,39.4746719,-0.3896613,tiendas,0321,shopping_mall
1266,Fin Ruta115,0.0,0,39.48027150000001,-0.388604,tiendas,0401,shopping_mall
1267,Supermarkt,5.0,1,39.475049,-0.38959920000000003,tiendas,0321,shopping_mall
1268,Procomunales Nuevo Centro C B,4.0,1,39.47993779999999,-0.3912623,tiendas,0401,shopping_mall
1269,Estació Nord,4.4,19,39.466015999999996,-0.3774508,tiendas,0310,shopping_mall
1270,Chaqueton,0.0,0,39.4725307,-0.37707909999999994,tiendas,0125,shopping_mall
1271,LISBOA,0.0,0,39.4852215,-0.3983493,tiendas,0417,shopping_mall
1273,Hipercor Ademús,4.0,7225,39.4847802,-0.396751,tiendas,0402,shopping_mall
1274,Passatge Doctor Serra,4.0,19,39.46669620000001,-0.37543150000000003,tiendas,0201,shopping_mall
1275,Magazin Andreea,0.0,0,39.470239500000005,-0.3792757,tiendas,0134,shopping_mall
1276,Market Thursday,5.0,1,39.467341999999995,-0.333563,tiendas,1109,shopping_mall
1278,Market Tuesday,0.0,0,39.468317,-0.351957,tiendas,1223,shopping_mall
1279,inglés,0.0,0,39.47046599999999,-0.37082309999999996,tiendas,0130,shopping_mall
1280,Arena,5.0,3,39.495622,-0.362632,tiendas,1533,shopping_mall
1281,Pasaje Comercial Islas Canarias,0.0,0,39.462506,-0.3433609,tiendas,1228,shopping_mall
1282,Student Market,3.0,14,39.478148600000004,-0.3469656,tiendas,1325,shopping_mall
1283,Universidad Europia Valencia,4.0,58,39.471568100000006,-0.35715240000000004,tiendas,0615,shopping_mall
1284,Fcb Viatges,3.9,8,39.476932500000004,-0.352699,tiendas,1326,shopping_mall
1285,مول ليفانتي,3.5,2,39.494449100000004,-0.3623316,tiendas,1533,shopping_mall
1311,FIMMA MADERALIA,3.7,7,39.5028813,-0.42838050000000005,tiendas,1807,shopping_mall
1312,Parking feria,2.8,6,39.50625369999999,-0.4294768,tiendas,1807,shopping_mall
1315,Valencia Farmacia,4.5,2,39.470749,-0.40173220000000004,tiendas,0714,pharmacy
1316,Farmacia,3.0,12,39.4716189,-0.39732259999999997,tiendas,0702,pharmacy
1317,Farmacia Fuensanta,4.2,39,39.4663174,-0.4077372,tiendas,0736,pharmacy
1318,Farmacia Tres Cruces,4.6,60,39.458088200000006,-0.4014473,tiendas,0830,pharmacy
1319,Farmacia,0.0,0,39.4609571,-0.3997275,tiendas,0823,pharmacy
1320,Farmacia Julia Malonda Soler,5.0,4,39.4672701,-0.4047835,tiendas,0729,pharmacy
1321,Farmacia Iturriaga,4.1,11,39.469600899999996,-0.3996635,tiendas,0713,pharmacy
1322,Farmacia Ponce Anguix C B,4.4,8,39.463162200000006,-0.4011721,tiendas,0826,pharmacy
1323,Farmacia Beatriz Domenech,4.8,12,39.4708568,-0.4016037,tiendas,0714,pharmacy
1324,FARMACIA A. Lorenzo ABADÍA,4.1,18,39.471509600000005,-0.39919,tiendas,0716,pharmacy
1326,Farmacia Patricia España Martínez,5.0,5,39.4739139,-0.39689240000000003,tiendas,0702,pharmacy
1327,Farmacia Blasco Marqués,4.4,8,39.4625364,-0.3968542,tiendas,0813,pharmacy
1328,Farmacia Hernández Aviñó OE,4.9,13,39.4723422,-0.4028933,tiendas,0715,pharmacy
1329,Farmacia Monzó,4.8,8,39.4670005,-0.4106379000000001,tiendas,0742,pharmacy
1330,Farmacia Paz,4.6,15,39.461179,-0.400009,tiendas,0823,pharmacy
1332,Farmacia La Luz,4.8,15,39.4682913,-0.41463409999999995,tiendas,0740,pharmacy
1333,Farmacia Torres Alcocer C B,0.0,0,39.4696301,-0.40289790000000003,tiendas,0711,pharmacy
1334,Farmacia,4.5,17,39.4611825,-0.39284159999999996,tiendas,0814,pharmacy
1335,Farmacia Nova Patraix,4.5,13,39.4578815,-0.3949348,tiendas,0827,pharmacy
1336,Farmacia,4.6,15,39.4511042,-0.4032625,tiendas,0839,pharmacy
1337,Farmacia Jose Manuel Domenech,4.6,13,39.4658218,-0.3941843,tiendas,0805,pharmacy
1338,Farmacia,4.5,17,39.4542759,-0.3919807,tiendas,0831,pharmacy
1339,Farmacia Navarro Guarner,4.2,5,39.449835799999995,-0.38937340000000004,tiendas,0921,pharmacy
1340,Farmacia Soria Castillo Cb,3.5,8,39.456754499999995,-0.3903742,tiendas,0818,pharmacy
1341,Farmacia Canet Sala,4.3,14,39.4489373,-0.39083959999999995,tiendas,0918,pharmacy
1342,FARMACIA CARMEN SABATER,4.2,15,39.4643827,-0.38934120000000005,tiendas,0833,pharmacy
1343,Farmacia Lucia Lopez Illueca,3.8,11,39.4524833,-0.3889527,tiendas,0923,pharmacy
1344,Farmacia Alicia Sebastián Rivera,4.2,5,39.46302360000001,-0.389728,tiendas,0815,pharmacy
1345,FARMACIA REGOLF,3.0,2,39.462288,-0.394638,tiendas,0812,pharmacy
1346,Farmacia,4.5,6,39.457480700000005,-0.3879955,tiendas,0905,pharmacy
1347,FARMACIA NAVARRO BAQUERO CB,4.7,6,39.45942,-0.39379899999999995,tiendas,0827,pharmacy
1348,Farmacia,0.0,0,39.4553971,-0.37828720000000005,tiendas,1024,pharmacy
1349,Farmacia Lafuente Ginesta,4.3,3,39.4557133,-0.387142,tiendas,0907,pharmacy
1350,Farmacia Cruz Cubierta,5.0,7,39.44875620000001,-0.38604740000000004,tiendas,0929,pharmacy
1351,Farmacia Bernardeau Serra,4.0,14,39.443523,-0.390218,tiendas,0930,pharmacy
1352,Farmacia Raga Burguet,4.7,10,39.4433654,-0.3877257,tiendas,0932,pharmacy
1353,Farmacia Rosa Ballester Chirivella,5.0,2,39.4552071,-0.378208,tiendas,1024,pharmacy
1354,"Farmàcia Alba Vila,CB",4.7,3,39.451798,-0.3866448,tiendas,0927,pharmacy
1355,Farmacia MARVISAN CB,4.9,23,39.447275,-0.379621,tiendas,1048,pharmacy
1356,Farmacia Paya Perís,3.8,6,39.455031700000006,-0.3830079,tiendas,0910,pharmacy
1357,Farmacia Solana Vives,5.0,3,39.4544598,-0.39404759999999994,tiendas,0832,pharmacy
1358,Farmacia Malilla,4.8,8,39.4544455,-0.3795122,tiendas,1024,pharmacy
1359,Farmacia Colom Mari,4.9,9,39.4493345,-0.37902790000000003,tiendas,1051,pharmacy
1360,Farmacia,0.0,0,39.454177,-0.38924559999999997,tiendas,0923,pharmacy
1361,Farmacia San Marcelino 15,4.3,11,39.4453683,-0.39038540000000005,tiendas,0933,pharmacy
1362,Farmacia,3.0,2,39.477903999999995,-0.38341620000000004,tiendas,0113,pharmacy
1363,Farmacia,5.0,2,39.473304600000006,-0.3774155,tiendas,0125,pharmacy
1364,Farmacia Blanquerias,3.5,34,39.47992120000001,-0.37727940000000004,tiendas,0111,pharmacy
1365,Farmacia Ana Llusar,5.0,18,39.46935999999999,-0.379445,tiendas,0134,pharmacy
1366,Farmacia Trébol Guillem de Castro,4.8,49,39.47167329999999,-0.3843311,tiendas,0302,pharmacy
1367,Farmacia Avenida del Oeste 33,4.7,9,39.47108730000001,-0.37939290000000003,tiendas,0134,pharmacy
1368,Farmacia Del Pilar ABIERTA 24H,3.6,80,39.481062200000004,-0.3891462,tiendas,0401,pharmacy
1369,Farmacia Eucerin,4.0,1,39.4714376,-0.39746440000000005,tiendas,0741,pharmacy
1370,Farmacia Nuevo Centro,3.3,14,39.4812859,-0.3901377,tiendas,0401,pharmacy
1371,FARMACIA MIRAGALL,4.7,20,39.471379999999996,-0.389,tiendas,0330,pharmacy
1372,Farmacia,4.7,9,39.467952000000004,-0.3871018,tiendas,0348,pharmacy
1373,Farmacia Juan Luis Pascual Cordier,4.6,5,39.47375419999999,-0.3780199,tiendas,0125,pharmacy
1374,Farmacia Cabrera,5.0,6,39.4771036,-0.381843,tiendas,0118,pharmacy
1375,Farmacia 24 horas Plaza de España,3.8,84,39.46471409999999,-0.3815261,tiendas,0336,pharmacy
1376,"Farmacia Ajuntament (Farmacia plaza ayuntamiento, 3)",4.0,25,39.4707835,-0.37702129999999995,tiendas,0128,pharmacy
1377,Farmacia Parque Central Valencia Ortopedia 16H 365 Días,4.3,18,39.463354700000004,-0.3803716,tiendas,0336,pharmacy
1378,Farmacia Marí Colom,4.6,8,39.46566199999999,-0.383654,tiendas,0344,pharmacy
1379,Farmacia Trébol Campanar 15h 365 días,4.9,36,39.477004799999996,-0.4051554,tiendas,0419,pharmacy
1380,Farmacia Rosa,4.0,1,39.4820394,-0.3956147,tiendas,0422,pharmacy
1381,FARMACIA ANTONIO CASANOVA IZQUIERDO,5.0,3,39.4909282,-0.3943488,tiendas,1603,pharmacy
1382,Farmacia Ana Mª Nuñez,5.0,1,39.4796561,-0.393379,tiendas,0401,pharmacy
1383,Farmacia Mónica Romero Martín ( Farmacia Nou Campanar),4.8,48,39.4812777,-0.40261620000000004,tiendas,0419,pharmacy
1384,Farmacia Campanar,4.6,27,39.482025,-0.395565,tiendas,0422,pharmacy
1385,"Farmacia 40, Valencia",4.8,17,39.48573629999999,-0.3968242,tiendas,0417,pharmacy
1386,Farmacia General Avilés,0.0,0,39.487255600000005,-0.39327090000000003,tiendas,1619,pharmacy
1387,Farmacia Mut Ronda,3.1,9,39.4761991,-0.39297940000000003,tiendas,0325,pharmacy
1388,Farmacia Nou Mestalla,4.2,11,39.4917516,-0.3964172,tiendas,1601,pharmacy
1389,Farmacia Casañ Montesinos,3.3,3,39.4844953,-0.4010507,tiendas,0417,pharmacy
1390,Farmacia 24h Raga-Jiménez. Visió Nova òptiques,4.4,88,39.491302399999995,-0.40080479999999996,tiendas,0418,pharmacy
1391,FARMACIA PEDRO VICTORIA DOMENECH,4.7,3,39.486451,-0.3917035,tiendas,0415,pharmacy
1392,FARMACIA VICENTE IBÁÑEZ,5.0,3,39.4837758,-0.39748779999999995,tiendas,0402,pharmacy
1393,Farmacia Yoldi Villanueva,5.0,8,39.4762,-0.39847,tiendas,0421,pharmacy
1394,María Delia Pérez Miranda,3.5,8,39.4852638,-0.4035654,tiendas,0418,pharmacy
1395,Farmacia El Pouet,4.4,14,39.4787939,-0.4021692,tiendas,0419,pharmacy
1396,Farmacia Pérez Calvo Viana,3.0,2,39.4884784,-0.3920936,tiendas,1619,pharmacy
1397,Farmacia José Manuel Sanjosé Muñoz,3.4,50,39.4791603,-0.3984267,tiendas,0406,pharmacy
1398,Farmacia,3.0,4,39.463999,-0.37007249999999997,tiendas,0208,pharmacy
1399,Farmacia Cerdá,3.0,2,39.4651576,-0.37038309999999997,tiendas,0244,pharmacy
1400,Farmacia Ribera Valencia,4.7,406,39.468118,-0.3760821,tiendas,0132,pharmacy
1401,Farmacia,3.9,8,39.46170680000001,-0.37068270000000003,tiendas,0218,pharmacy
1402,Farmacia María Remedios Durá López,4.6,9,39.4629719,-0.3760152,tiendas,0216,pharmacy
1403,Farmacia Bonancia Ruiz,4.1,10,39.45748,-0.38801490000000005,tiendas,0905,pharmacy
1404,Farmacia Belloch,3.1,10,39.459557000000004,-0.3869081,tiendas,0903,pharmacy
1405,Farmacia Moreno,4.0,5,39.462121,-0.381789,tiendas,0336,pharmacy
1406,Farmacia M García Monreal,4.5,4,39.4557732,-0.3716408,tiendas,1016,pharmacy
1407,Farmacia Martí Beser Maria Carmen,3.8,8,39.465602000000004,-0.376366,tiendas,0203,pharmacy
1408,Farmacia Valencia Centro,4.0,88,39.466478,-0.374729,tiendas,0201,pharmacy
1409,FARMACIA CASTEL AZNAR CB,4.8,4,39.462571600000004,-0.37378720000000004,tiendas,0213,pharmacy
1410,Farmacia Mercado Jesús,0.0,0,39.4588834,-0.38853909999999997,tiendas,0904,pharmacy
1411,Farmacia,0.0,0,39.45061279999999,-0.36768270000000003,tiendas,1034,pharmacy
1412,Farmacia Molmeneu,5.0,1,39.442206,-0.3683281,tiendas,1031,pharmacy
1413,Farmacia Vanaclocha Luna,5.0,13,39.4527454,-0.3668927,tiendas,1035,pharmacy
1414,Farmacia Ldo Alfredo Marín,4.3,9,39.450987700000006,-0.3703916,tiendas,1032,pharmacy
1415,Farmacia Oltá,4.6,5,39.452463200000004,-0.37560879999999996,tiendas,1026,pharmacy
1416,Farmacia Fons D´Ocon,4.6,5,39.443521000000004,-0.36692800000000003,tiendas,1031,pharmacy
1417,FARMACIA MARCOS BOIGUES,4.9,16,39.453850200000005,-0.3610001,tiendas,1052,pharmacy
1418,Farmacia Soler Pretel,4.6,11,39.452495,-0.37852979999999997,tiendas,1028,pharmacy
1419,Farmacia Vicente Viñals,4.5,8,39.4522936,-0.3720874,tiendas,1017,pharmacy
1420,Farmacia Rios Llopis,4.5,4,39.447314,-0.3711859,tiendas,1039,pharmacy
1421,Farmacia Esther Ortells,4.1,16,39.450236,-0.37314250000000004,tiendas,1027,pharmacy
1422,Farmacia Elvira Oliver C B,3.8,8,39.45466879999999,-0.368529,tiendas,1018,pharmacy
1423,Farmacia,4.8,6,39.4523705,-0.3720742,tiendas,1017,pharmacy
1424,Farmacia Valdivia C.B.,4.0,1,39.45580379999999,-0.3658355,tiendas,1044,pharmacy
1425,Farmacia REGNE49,5.0,12,39.4637403,-0.36676420000000004,tiendas,0251,pharmacy
1426,Farmacia Penya Roja,4.4,17,39.4622575,-0.35535370000000005,tiendas,1237,pharmacy
1427,Farmacia Blanch Martínez,4.2,5,39.467191,-0.373154,tiendas,0233,pharmacy
1428,Farmacia Gran via - Pizarro,3.3,29,39.4664771,-0.3716497,tiendas,0233,pharmacy
1429,Farmacia González Vidosa,3.3,12,39.462551500000004,-0.36155820000000005,tiendas,1001,pharmacy
1430,Farmacia Les Arts,3.3,8,39.4570003,-0.35760690000000006,tiendas,1053,pharmacy
1431,FARMACIA SALMERON,4.2,5,39.459474,-0.3702984,tiendas,0222,pharmacy
1432,Farmacia Luis Corbi,4.3,102,39.4639691,-0.3731067,tiendas,0214,pharmacy
1433,Farmacia Aracil García,4.5,2,39.46239310000001,-0.3663214,tiendas,0206,pharmacy
1434,Farmacia María García,4.5,8,39.4606396,-0.3634675,tiendas,1006,pharmacy
1435,Farmacia,0.0,0,39.476889299999996,-0.3721281,tiendas,0103,pharmacy
1436,Farmacia Rosa Aubán Nogués,4.1,7,39.475261100000004,-0.362473,tiendas,0603,pharmacy
1437,Farmàcia Fabra,3.2,5,39.4806456,-0.3620233,tiendas,0620,pharmacy
1438,Farmacia Jose MUT Pons,2.8,4,39.47117710000001,-0.37637509999999996,tiendas,0128,pharmacy
1439,Farmacia,3.0,4,39.4818342,-0.37055,tiendas,0526,pharmacy
1440,Farmacia,3.8,17,39.4766692,-0.3749422,tiendas,0101,pharmacy
1441,Farmacia Baviera,4.5,17,39.471723,-0.37114,tiendas,0130,pharmacy
1442,Farmacia Collado,5.0,3,39.4830429,-0.3588131,tiendas,1415,pharmacy
1443,Farmacia Bachiller,4.4,13,39.481190999999995,-0.360937,tiendas,0617,pharmacy
1444,Farmacia,0.0,0,39.49385170000001,-0.3786058,tiendas,1523,pharmacy
1445,Farmacia,4.0,29,39.4915686,-0.38205490000000003,tiendas,1530,pharmacy
1446,Farmacia,5.0,1,39.485170700000005,-0.3861918,tiendas,0411,pharmacy
1447,Farmacia Duatis Garcés,5.0,6,39.4899441,-0.37441240000000003,tiendas,0542,pharmacy
1448,Farmacia Jacomart Valencia,3.8,26,39.496106299999994,-0.37891909999999995,tiendas,1520,pharmacy
1449,Farmacia Mari Carmen Amorós Navarro,4.4,7,39.4846686,-0.3748616,tiendas,0515,pharmacy
1450,Farmacia Isabel Vicent González,0.0,0,39.483168400000004,-0.3806579,tiendas,0507,pharmacy
1451,Farmacia Mª Dolores Jiménez Alarcón,2.3,3,39.49266470000001,-0.37973490000000004,tiendas,1524,pharmacy
1452,Farmacia Rosa Trullols,3.4,9,39.48080849999999,-0.3865797,tiendas,0408,drugstore
1453,Farmacia María Oria Costa,4.6,46,39.4906073,-0.3751744,tiendas,0531,pharmacy
1454,Farmacia Blanch Cabeza,4.8,6,39.478743,-0.3763816,tiendas,0111,pharmacy
1455,Farmacia Campanar 7 | Farmacia 12 Horas,4.1,15,39.4873699,-0.38992550000000004,tiendas,0412,pharmacy
1456,Farmacia Ortopedia,4.3,7,39.4958409,-0.3769774,tiendas,1520,pharmacy
1457,Farmacia Melián,5.0,1,39.4890298,-0.3729677,tiendas,0542,pharmacy
1458,Farmacia Montalvá Beneyto,4.6,7,39.49615,-0.37004000000000004,tiendas,1510,pharmacy
1459,Farmacia Margarit,4.6,10,39.483292,-0.375132,tiendas,0510,pharmacy
1460,Farmacia Salar Ibáñez,4.7,11,39.464615,-0.340636,tiendas,1214,pharmacy
1461,Farmacia,4.2,17,39.4717636,-0.3427113000000001,tiendas,1312,pharmacy
1462,Farmacia Lda. María Ibañez Nobell,4.7,28,39.4749282,-0.3528217,tiendas,0611,pharmacy
1463,Farmacia Casamayor Tobías,4.2,6,39.469429299999994,-0.3431922,tiendas,1330,pharmacy
1464,"farmacia Gorrochategui-Villuendas, c.b",4.9,11,39.46109209999999,-0.3423786,tiendas,1231,pharmacy
1465,Farmacia Arco,4.3,6,39.466952600000006,-0.3406068,tiendas,1239,pharmacy
1466,FARMACIA DIEGO C.B.,2.6,5,39.4711613,-0.3562229,tiendas,0615,pharmacy
1467,Farmacia Plaza Xúquer,4.7,6,39.476044200000004,-0.3509313,tiendas,1322,pharmacy
1468,Farmacia José Manuel Ruiz,4.6,8,39.4637576,-0.34584879999999996,tiendas,1228,pharmacy
1469,Farmacia Guardiola Albert,3.5,6,39.4772734,-0.3573935,tiendas,0624,pharmacy
1470,Farmacia María Meliá,4.8,25,39.4694972,-0.35565990000000003,tiendas,0615,pharmacy
1471,FARMACIA NAVALÓN,4.8,10,39.4687101,-0.35714309999999994,tiendas,0613,pharmacy
1472,"Morales Domenech, Concepción",5.0,8,39.472952899999996,-0.3538152,tiendas,0609,pharmacy
1473,Farmacia de Jaime,3.9,43,39.4600158,-0.3392623,tiendas,1101,pharmacy
1474,Farmacia Bélgica,4.8,23,39.474393400000004,-0.35525059999999997,tiendas,0626,pharmacy
1475,Farmacia L'Alguer,4.6,30,39.4701131,-0.34045749999999997,tiendas,1305,pharmacy
1476,Farmacia M Pilar Morales Polo,4.1,8,39.4713729,-0.3512509,tiendas,1320,pharmacy
1477,Ana Lahoz García,3.3,6,39.4501115,-0.3342084,tiendas,1146,pharmacy
1478,Farmacia Cor,4.1,29,39.45834,-0.3445623,tiendas,1242,pharmacy
1479,Farmacia Genovés,4.8,10,39.45980180000001,-0.35117329999999997,tiendas,1241,pharmacy
1480,Farmacia Alameda 61,3.6,7,39.455071200000006,-0.343618,tiendas,1242,pharmacy
1481,Farmacia Francia 38,4.4,16,39.4587786,-0.34651679999999996,tiendas,1242,pharmacy
1482,Farmacia Lizandra,4.5,56,39.4624619,-0.3374008,tiendas,1105,pharmacy
1483,Farmacia Puerto 310,3.6,8,39.46056979999999,-0.3352019,tiendas,1103,pharmacy
1484,FARMACIA JAIME LAHOZ MARTINEZ,4.2,13,39.4523381,-0.3335577,tiendas,1147,pharmacy
1485,Farmacia Tornero Medina,4.5,15,39.462477,-0.340557,tiendas,1213,pharmacy
1486,Farmacia Nazaret La Punta,4.3,7,39.446225899999995,-0.335223,tiendas,1148,pharmacy
1487,Farmacia Sentí Tirado,4.0,2,39.4608458,-0.3329316,tiendas,1104,pharmacy
1488,Farmacia Serrano,5.0,5,39.4617026,-0.347837,tiendas,1225,pharmacy
1489,FARMACIA BENACHES LLORENS OLIVER C.B.,5.0,1,39.462590000000006,-0.34284000000000003,tiendas,1228,pharmacy
1490,FARMACIA DEGREGORIO,4.1,19,39.4621085,-0.3459624,tiendas,1229,pharmacy
1491,Farmacia Trébol Avenida Puerto Valencia 365 días 12 horas,4.8,22,39.4609377,-0.33541259999999995,tiendas,1104,pharmacy
1492,Las Ciencias Farmacia,3.4,5,39.45841179999999,-0.34927020000000003,tiendas,1241,pharmacy
1493,Farmacia,3.8,60,39.4519685,-0.3574053,tiendas,1040,pharmacy
1494,Farmacia Ciudad de la Justicia,4.4,9,39.454851,-0.35746700000000003,tiendas,1040,pharmacy
1495,Farmacia Casaudoumecq,4.3,15,39.45531810000001,-0.359127,tiendas,1053,pharmacy
1496,Farmacia Pitarch,4.4,11,39.491699600000004,-0.35904159999999996,tiendas,1529,pharmacy
1497,Farmacia Domingo Olmos,5.0,1,39.4853976,-0.3671348,tiendas,0522,pharmacy
1498,Farmacia Mónica Torres Esteve,4.8,6,39.4954482,-0.36805390000000004,tiendas,1508,pharmacy
1499,Farmacia Altet,2.8,4,39.4867415,-0.3644092,tiendas,1413,pharmacy
1500,Farmacia Martínez Sánchez,4.2,5,39.4897133,-0.35897009999999996,tiendas,1418,pharmacy
1501,Farmacia Benimaclet San Petrillo 15,4.2,11,39.485285,-0.36051300000000003,tiendas,1410,pharmacy
1502,Farmacia Primado Reig Alfahuir,4.5,86,39.488268299999994,-0.3685138,tiendas,1502,pharmacy
1503,Farmacia Ferrer Ferrer C.B. (Museofarmaciaferrer.com),4.4,19,39.493913,-0.368121,tiendas,1506,pharmacy
1504,Farmacia Sandemetrio Félix,4.5,6,39.4954951,-0.3678638,tiendas,1509,pharmacy
1505,Farmacia Maria Rosario Hernández,3.4,14,39.4883543,-0.3604447,tiendas,1409,pharmacy
1506,Farmacia Ana María Mascaros Hernandez,1.5,2,39.4863436,-0.3659345,tiendas,1413,pharmacy
1507,Farmacia Roberto Gresa,0.0,0,39.4922486,-0.3641355,tiendas,1533,pharmacy
1508,Farmacia Sancho Monforte,4.0,5,39.4863789,-0.3590211,tiendas,1408,pharmacy
1509,Farmacia Mercado,4.6,15,39.497888700000004,-0.3760524,tiendas,1518,pharmacy
1510,Farmacia Carmen Sebastiá Cortés,5.0,8,39.4980659,-0.37828449999999997,tiendas,1528,pharmacy
1511,Farmacia Bosch Espert,4.7,3,39.4924916,-0.3766242,tiendas,1527,pharmacy
1512,Farmacia Barelles Pastor,5.0,4,39.4865219,-0.3874507,tiendas,0412,pharmacy
1513,Farmacia Florista 160,4.9,12,39.497027,-0.399156,tiendas,1620,pharmacy
1514,Farmacia,3.8,4,39.4994738,-0.3950643,tiendas,1621,pharmacy
1515,FARMACIA Carmen Farinós José,5.0,2,39.4937525,-0.4010307,tiendas,1619,pharmacy
1516,Farmacia Capella,4.2,13,39.4893283,-0.38695999999999997,tiendas,1610,pharmacy
1517,Farmacia Nou Benicalap,3.9,14,39.4939218,-0.389518,tiendas,1615,pharmacy
1518,Farmacia Terradez,4.9,12,39.489528299999996,-0.3902684,tiendas,1610,pharmacy
1519,Farmacia De Tiedra,4.4,10,39.4950863,-0.3963771,tiendas,1605,pharmacy
1520,Farmacia LDA. Rosa Rubio,5.0,3,39.490899799999994,-0.38820659999999996,tiendas,1609,pharmacy
1521,Farmacia Maria Luisa Bravo Iniesta,3.6,5,39.493627000000004,-0.39453520000000003,tiendas,1613,pharmacy
1522,FARMACIA AMPARO FORNAS DAROCAS,4.5,2,39.4990751,-0.3929611,tiendas,1622,pharmacy
1523,Farmacia Hermanos Tarazona,4.7,9,39.4913437,-0.392203,tiendas,1610,pharmacy
1524,Farmacia Soriano,4.4,9,39.4681013,-0.3387384,tiendas,1302,pharmacy
1525,Farmacia Ortopedia Segovia Garay,4.5,6,39.46823699999999,-0.328575,tiendas,1122,pharmacy
1526,Farmacia J. Martínez Bou,4.7,12,39.4662402,-0.3358005,tiendas,1301,pharmacy
